error	correct_word	dsug	target	correct_word_in_dict	correct_word_in_dsuggestions	corwd_dist	corwd_se	corwd_me	error_char_count	error_consonant_count	error_vowel_count	error_capital_count	dsug_char_count	dsug_consonant_count	dsug_vowel_count	dsug_capital_count	dsug_contains_space	dsug_se	dsug_me	dsug_dist	dsug_lm_log_prob
intelignt	intelligent	intelligible	0	True	True	2	True	True	9	6	3	0	12	7	5	0	False	True	True	5	0.0
intelignt	intelligent	intelligibly	0	True	True	2	True	True	9	6	3	0	12	8	4	0	False	True	True	5	0.0
intelignt	intelligent	indulgent	0	True	True	2	True	True	9	6	3	0	9	6	3	0	False	True	True	4	0.0
intelignt	intelligent	interleukin	0	True	True	2	True	True	9	6	3	0	11	6	5	0	False	False	False	6	0.0
intellagant	intelligent	intelligent	1	True	True	2	True	True	11	7	4	0	11	7	4	0	False	True	True	2	0.0
intellagant	intelligent	interstellar	0	True	True	2	True	True	11	7	4	0	12	8	4	0	False	False	False	8	0.0
intellagant	intelligent	intelligence	0	True	True	2	True	True	11	7	4	0	12	7	5	0	False	True	True	4	0.0
intellagant	intelligent	intellectual	0	True	True	2	True	True	11	7	4	0	12	7	5	0	False	True	True	6	0.0
intellagant	intelligent	interleukin	0	True	True	2	True	True	11	7	4	0	11	6	5	0	False	False	False	6	0.0
intellagant	intelligent	intellective	0	True	True	2	True	True	11	7	4	0	12	7	5	0	False	True	True	6	0.0
intellegent	intelligent	intelligent	1	True	True	1	True	True	11	7	4	0	11	7	4	0	False	True	True	1	0.0
intellegent	intelligent	intelligence	0	True	True	1	True	True	11	7	4	0	12	7	5	0	False	True	True	3	0.0
intellegent	intelligent	intelligible	0	True	True	1	True	True	11	7	4	0	12	7	5	0	False	True	True	5	0.0
intellegent	intelligent	intellect	0	True	True	1	True	True	11	7	4	0	9	6	3	0	False	True	True	3	0.0
intellegent	intelligent	intelligibly	0	True	True	1	True	True	11	7	4	0	12	8	4	0	False	True	True	5	0.0
intellegent	intelligent	interleukin	0	True	True	1	True	True	11	7	4	0	11	6	5	0	False	False	False	5	0.0
intellegent	intelligent	indulgent	0	True	True	1	True	True	11	7	4	0	9	6	3	0	False	True	True	4	0.0
intellegint	intelligent	intelligent	1	True	True	2	True	True	11	7	4	0	11	7	4	0	False	True	True	2	0.0
intellegint	intelligent	intelligible	0	True	True	2	True	True	11	7	4	0	12	7	5	0	False	True	True	4	0.0
intellegint	intelligent	intellect	0	True	True	2	True	True	11	7	4	0	9	6	3	0	False	True	True	3	0.0
intellegint	intelligent	intelligibly	0	True	True	2	True	True	11	7	4	0	12	8	4	0	False	True	True	4	0.0
intellegint	intelligent	intercollegiate	0	True	True	2	True	True	11	7	4	0	15	8	7	0	False	False	False	5	0.0
intellegint	intelligent	intelligence	0	True	True	2	True	True	11	7	4	0	12	7	5	0	False	True	True	4	0.0
intellegint	intelligent	interleukin	0	True	True	2	True	True	11	7	4	0	11	6	5	0	False	False	False	4	0.0
intellgnt	intelligent	intelligent	1	True	True	2	True	True	9	7	2	0	11	7	4	0	False	True	True	2	0.0
intellgnt	intelligent	intellect	0	True	True	2	True	True	9	7	2	0	9	6	3	0	False	True	True	2	0.0
intellgnt	intelligent	intelligence	0	True	True	2	True	True	9	7	2	0	12	7	5	0	False	True	True	4	0.0
intellgnt	intelligent	intelligible	0	True	True	2	True	True	9	7	2	0	12	7	5	0	False	True	True	5	0.0
intellgnt	intelligent	indulgent	0	True	True	2	True	True	9	7	2	0	9	6	3	0	False	True	True	4	0.0
intellgnt	intelligent	interleukin	0	True	True	2	True	True	9	7	2	0	11	6	5	0	False	False	False	6	0.0
intertes	interested	interest	0	True	False	3	True	True	8	5	3	0	8	5	3	0	False	True	True	2	0.0
intertes	interested	intertwines	0	True	False	3	True	True	8	5	3	0	11	7	4	0	False	True	True	3	0.0
intertes	interested	internees	0	True	False	3	True	True	8	5	3	0	9	5	4	0	False	True	True	2	0.0
intertes	interested	interlines	0	True	False	3	True	True	8	5	3	0	10	6	4	0	False	True	True	3	0.0
intertes	interested	interferes	0	True	False	3	True	True	8	5	3	0	10	6	4	0	False	True	True	3	0.0
intertes	interested	intertask	0	True	False	3	True	True	8	5	3	0	9	6	3	0	False	True	True	2	0.0
intertes	interested	interstate	0	True	False	3	True	True	8	5	3	0	10	6	4	0	False	True	True	4	0.0
intertesd	interested	interested	1	True	True	3	True	True	9	6	3	0	10	6	4	0	False	True	True	3	0.0
intertesd	interested	intertwined	0	True	True	3	True	True	9	6	3	0	11	7	4	0	False	True	True	4	0.0
intertesd	interested	intermeshed	0	True	True	3	True	True	9	6	3	0	11	7	4	0	False	True	True	3	0.0
intertesd	interested	intertwine	0	True	True	3	True	True	9	6	3	0	10	6	4	0	False	True	True	4	0.0
intertesd	interested	intertask	0	True	True	3	True	True	9	6	3	0	9	6	3	0	False	True	True	2	0.0
intertesd	interested	interstate	0	True	True	3	True	True	9	6	3	0	10	6	4	0	False	True	True	4	0.0
inerface	interface	interface	1	True	True	1	False	False	8	4	4	0	9	5	4	0	False	False	False	1	0.0
inerface	interface	interfacing	0	True	True	1	False	False	8	4	4	0	11	7	4	0	False	False	False	4	0.0
inerface	interface	interlace	0	True	True	1	False	False	8	4	4	0	9	5	4	0	False	False	False	2	0.0
inerface	interface	certainer	0	True	True	1	False	False	8	4	4	0	9	5	4	0	False	False	False	6	0.0
inerface	interface	surfacer	0	True	True	1	False	False	8	4	4	0	8	5	3	0	False	False	False	4	0.0
inerface	interface	inverse	0	True	True	1	False	False	8	4	4	0	7	4	3	0	False	False	False	4	0.0
inerface	interface	infester	0	True	True	1	False	False	8	4	4	0	8	5	3	0	False	False	False	6	0.0
internation	international	inter nation	0	True	True	2	True	True	11	6	5	0	12	6	5	0	True	True	True	1	0.0
internation	international	inter-nation	0	True	True	2	True	True	11	6	5	0	12	6	5	0	False	True	True	1	0.0
internation	international	international	1	True	True	2	True	True	11	6	5	0	13	7	6	0	False	True	True	2	0.0
internation	international	Internationale	0	True	True	2	True	True	11	6	5	0	14	7	6	1	False	True	True	4	0.0
internation	international	internalization	0	True	True	2	True	True	11	6	5	0	15	8	7	0	False	True	True	4	0.0
internation	international	interrogation	0	True	True	2	True	True	11	6	5	0	13	7	6	0	False	True	True	3	0.0
internation	international	intentional	0	True	True	2	True	True	11	6	5	0	11	6	5	0	False	False	False	4	0.0
internation	international	intonation	0	True	True	2	True	True	11	6	5	0	10	5	5	0	False	False	False	2	0.0
interpretate	interpret	interpret ate	0	True	False	3	True	True	12	7	5	0	13	7	5	0	True	True	True	1	0.0
interpretate	interpret	interpret-ate	0	True	False	3	True	True	12	7	5	0	13	7	5	0	False	True	True	1	0.0
interpretate	interpret	interpretative	0	True	False	3	True	True	12	7	5	0	14	8	6	0	False	True	True	2	0.0
interpretate	interpret	interpretation	0	True	False	3	True	True	12	7	5	0	14	8	6	0	False	True	True	3	0.0
interpretate	interpret	interpretable	0	True	False	3	True	True	12	7	5	0	13	8	5	0	False	True	True	2	0.0
interpretate	interpret	interpreter	0	True	False	3	True	True	12	7	5	0	11	7	4	0	False	True	True	3	0.0
interpretate	interpret	interpreted	0	True	False	3	True	True	12	7	5	0	11	7	4	0	False	True	True	3	0.0
interpretate	interpret	interpretive	0	True	False	3	True	True	12	7	5	0	12	7	5	0	False	True	True	2	0.0
interpretter	interpreter	interpreter	1	True	True	1	True	True	12	8	4	0	11	7	4	0	False	True	True	1	0.0
interpretter	interpreter	interpreted	0	True	True	1	True	True	12	8	4	0	11	7	4	0	False	True	True	2	0.0
interpretter	interpreter	interpretive	0	True	True	1	True	True	12	8	4	0	12	7	5	0	False	True	True	3	0.0
interpretter	interpreter	interpretor	0	True	True	1	True	True	12	8	4	0	11	7	4	0	False	True	True	2	0.0
interpretter	interpreter	interpretative	0	True	True	1	True	True	12	8	4	0	14	8	6	0	False	True	True	4	0.0
interpretter	interpreter	interpretable	0	True	True	1	True	True	12	8	4	0	13	8	5	0	False	True	True	4	0.0
interpretter	interpreter	interpretation	0	True	True	1	True	True	12	8	4	0	14	8	6	0	False	True	True	4	0.0
enventions	inventions	inventions	1	True	True	1	False	True	10	6	4	0	10	6	4	0	False	False	True	1	0.0
enventions	inventions	conventions	0	True	True	1	False	True	10	6	4	0	11	7	4	0	False	False	False	2	0.0
enventions	inventions	interventions	0	True	True	1	False	True	10	6	4	0	13	8	5	0	False	False	False	4	0.0
enventions	inventions	preventions	0	True	True	1	False	True	10	6	4	0	11	7	4	0	False	False	False	3	0.0
enventions	inventions	subventions	0	True	True	1	False	True	10	6	4	0	11	7	4	0	False	False	False	3	0.0
enventions	inventions	invention	0	True	True	1	False	True	10	6	4	0	9	5	4	0	False	False	True	2	0.0
enventions	inventions	convention	0	True	True	1	False	True	10	6	4	0	10	6	4	0	False	False	False	3	0.0
irresistable	irresistible	irresistible	1	True	True	1	True	True	12	7	5	0	12	7	5	0	False	True	True	1	0.0
irresistable	irresistible	irresistibly	0	True	True	1	True	True	12	7	5	0	12	8	4	0	False	True	True	2	0.0
irresistable	irresistible	irresistibility	0	True	True	1	True	True	12	7	5	0	15	9	6	0	False	True	True	5	0.0
irresistable	irresistible	irresolvable	0	True	True	1	True	True	12	7	5	0	12	7	5	0	False	False	False	3	0.0
irresistable	irresistible	irritableness	0	True	True	1	True	True	12	7	5	0	13	8	5	0	False	False	False	7	0.0
irresistable	irresistible	resistible	0	True	True	1	True	True	12	7	5	0	10	6	4	0	False	False	False	3	0.0
irresistable	irresistible	resistibly	0	True	True	1	True	True	12	7	5	0	10	7	3	0	False	False	False	4	0.0
irritible	irritable	irritable	1	True	True	1	True	True	9	5	4	0	9	5	4	0	False	True	True	1	0.0
irritible	irritable	irresistible	0	True	True	1	True	True	9	5	4	0	12	7	5	0	False	False	False	3	0.0
irritible	irritable	irrigable	0	True	True	1	True	True	9	5	4	0	9	5	4	0	False	False	False	2	0.0
irritible	irritable	irritably	0	True	True	1	True	True	9	5	4	0	9	6	3	0	False	True	True	2	0.0
irritible	irritable	terrible	0	True	True	1	True	True	9	5	4	0	8	5	3	0	False	False	False	4	0.0
irritible	irritable	irritability	0	True	True	1	True	True	9	5	4	0	12	7	5	0	False	True	True	5	0.0
irritible	irritable	irresistibly	0	True	True	1	True	True	9	5	4	0	12	8	4	0	False	False	False	4	0.0
isotrop	isotope	isotropy	0	True	True	2	False	False	7	4	3	0	8	5	3	0	False	True	True	1	0.0
isotrop	isotope	isotropic	0	True	True	2	False	False	7	4	3	0	9	5	4	0	False	True	True	2	0.0
isotrop	isotope	isotope	1	True	True	2	False	False	7	4	3	0	7	3	4	0	False	False	False	2	0.0
isotrop	isotope	isotopic	0	True	True	2	False	False	7	4	3	0	8	4	4	0	False	False	False	3	0.0
isotrop	isotope	tropism	0	True	True	2	False	False	7	4	3	0	7	5	2	0	False	False	False	6	0.0
isotrop	isotope	airstrip	0	True	True	2	False	False	7	4	3	0	8	5	3	0	False	False	False	4	0.0
isotrop	isotope	Isidoro	0	True	True	2	False	False	7	4	3	0	7	3	3	1	False	True	True	5	0.0
interate	iterate	iterate	1	True	True	1	False	False	8	4	4	0	7	3	4	0	False	False	False	1	0.0
interate	iterate	integrate	0	True	True	1	False	False	8	4	4	0	9	5	4	0	False	False	False	1	0.0
interate	iterate	inter ate	0	True	True	1	False	False	8	4	4	0	9	4	4	0	True	True	True	1	0.0
interate	iterate	inter-ate	0	True	True	1	False	False	8	4	4	0	9	4	4	0	False	True	True	1	0.0
interate	iterate	intemperate	0	True	True	1	False	False	8	4	4	0	11	6	5	0	False	False	False	3	0.0
interate	iterate	interstate	0	True	True	1	False	False	8	4	4	0	10	6	4	0	False	True	True	2	0.0
interate	iterate	interact	0	True	True	1	False	False	8	4	4	0	8	5	3	0	False	True	True	2	0.0
interate	iterate	inveterate	0	True	True	1	False	False	8	4	4	0	10	5	5	0	False	False	False	2	0.0
interate	iterate	interred	0	True	True	1	False	False	8	4	4	0	8	5	3	0	False	True	True	3	0.0
interate	iterate	intratissue	0	True	True	1	False	False	8	4	4	0	11	6	5	0	False	True	True	5	0.0
johhn	john	john	1	True	True	1	True	True	5	4	1	0	4	3	1	0	False	True	True	1	0.0
johhn	john	John	0	True	True	1	True	True	5	4	1	0	4	3	1	1	False	True	True	2	0.0
johhn	john	Johan	0	True	True	1	True	True	5	4	1	0	5	3	2	1	False	True	False	2	0.0
johhn	john	Cohan	0	True	True	1	True	True	5	4	1	0	5	3	2	1	False	False	False	2	0.0
johhn	john	Cohen	0	True	True	1	True	True	5	4	1	0	5	3	2	1	False	False	False	2	0.0
judgment	judgement	judgments	0	False	False	1	True	False	8	6	2	0	9	7	2	0	False	True	True	1	0.0
judgment	judgement	judgment	0	False	False	1	True	False	8	6	2	0	8	6	2	0	False	True	True	0	0.0
judgment	judgement	lodgment	0	False	False	1	True	False	8	6	2	0	8	6	2	0	False	False	False	2	0.0
judgment	judgement	abridgment	0	False	False	1	True	False	8	6	2	0	10	7	3	0	False	False	False	4	0.0
judgement	judgment	judgment	1	True	True	1	True	False	9	6	3	0	8	6	2	0	False	True	False	1	0.0
judgement	judgment	derangement	0	True	True	1	True	False	9	6	3	0	11	7	4	0	False	False	False	5	0.0
judgement	judgment	engagement	0	True	True	1	True	False	9	6	3	0	10	6	4	0	False	False	False	4	0.0
judgement	judgment	engorgement	0	True	True	1	True	False	9	6	3	0	11	7	4	0	False	False	False	5	0.0
judgement	judgment	gentlemen	0	True	True	1	True	False	9	6	3	0	9	6	3	0	False	False	False	6	0.0
judgement	judgment	augmenter	0	True	True	1	True	False	9	6	3	0	9	5	4	0	False	False	False	5	0.0
judgement	judgment	management	0	True	True	1	True	False	9	6	3	0	10	6	4	0	False	False	False	4	0.0
lilometer	kilometer	kilometer	1	True	True	1	False	False	9	5	4	0	9	5	4	0	False	False	False	1	0.0
lilometer	kilometer	bolometer	0	True	True	1	False	False	9	5	4	0	9	5	4	0	False	False	False	2	0.0
lilometer	kilometer	clinometer	0	True	True	1	False	False	9	5	4	0	10	6	4	0	False	False	False	2	0.0
lilometer	kilometer	millimeter	0	True	True	1	False	False	9	5	4	0	10	6	4	0	False	False	False	3	0.0
lilometer	kilometer	ellipsometer	0	True	True	1	False	False	9	5	4	0	12	7	5	0	False	False	False	4	0.0
lilometer	kilometer	cliometric	0	True	True	1	False	False	9	5	4	0	10	6	4	0	False	False	False	5	0.0
lilometer	kilometer	cyclometer	0	True	True	1	False	False	9	5	4	0	10	7	3	0	False	False	False	3	0.0
lilometer	kilometre	kilometer	0	False	False	3	False	False	9	5	4	0	9	5	4	0	False	False	False	1	0.0
lilometer	kilometre	bolometer	0	False	False	3	False	False	9	5	4	0	9	5	4	0	False	False	False	2	0.0
lilometer	kilometre	clinometer	0	False	False	3	False	False	9	5	4	0	10	6	4	0	False	False	False	2	0.0
lilometer	kilometre	millimeter	0	False	False	3	False	False	9	5	4	0	10	6	4	0	False	False	False	3	0.0
lilometer	kilometre	ellipsometer	0	False	False	3	False	False	9	5	4	0	12	7	5	0	False	False	False	4	0.0
lilometer	kilometre	cliometric	0	False	False	3	False	False	9	5	4	0	10	6	4	0	False	False	False	5	0.0
lilometer	kilometre	cyclometer	0	False	False	3	False	False	9	5	4	0	10	7	3	0	False	False	False	3	0.0
kippur	kipper	kipper	1	True	True	1	True	True	6	4	2	0	6	4	2	0	False	True	True	1	0.0
kippur	kipper	Kipper	0	True	True	1	True	True	6	4	2	0	6	4	2	1	False	True	True	2	0.0
kippur	kipper	Kippar	0	True	True	1	True	True	6	4	2	0	6	4	2	1	False	True	True	2	0.0
kippur	kipper	Kipp	0	True	True	1	True	True	6	4	2	0	4	3	1	1	False	False	False	3	0.0
kippur	kipper	kipping	0	True	True	1	True	True	6	4	2	0	7	5	2	0	False	False	False	3	0.0
kippur	kipper	quipper	0	True	True	1	True	True	6	4	2	0	7	4	3	0	False	False	True	3	0.0
knawing	knowing	knowing	1	True	True	1	True	True	7	5	2	0	7	5	2	0	False	True	True	1	0.0
knawing	knowing	gnawing	0	True	True	1	True	True	7	5	2	0	7	5	2	0	False	False	True	1	0.0
knawing	knowing	kn awing	0	True	True	1	True	True	7	5	2	0	8	5	2	0	True	True	True	1	0.0
knawing	knowing	kn-awing	0	True	True	1	True	True	7	5	2	0	8	5	2	0	False	True	True	1	0.0
knawing	knowing	knacking	0	True	True	1	True	True	7	5	2	0	8	6	2	0	False	False	False	2	0.0
knawing	knowing	drawing	0	True	True	1	True	True	7	5	2	0	7	5	2	0	False	False	False	2	0.0
knawing	knowing	winking	0	True	True	1	True	True	7	5	2	0	7	5	2	0	False	False	False	4	0.0
knawing	knowing	winging	0	True	True	1	True	True	7	5	2	0	7	5	2	0	False	False	False	4	0.0
knawing	knowing	Okinawan	0	True	True	1	True	True	7	5	2	0	8	4	3	1	False	False	False	4	0.0
knawing	knowing	unwind	0	True	True	1	True	True	7	5	2	0	6	4	2	0	False	False	False	3	0.0
luser	laser	looser	0	True	True	1	True	True	5	3	2	0	6	3	3	0	False	True	True	2	0.0
luser	laser	lures	0	True	True	1	True	True	5	3	2	0	5	3	2	0	False	False	False	2	0.0
luser	laser	user	0	True	True	1	True	True	5	3	2	0	4	2	2	0	False	False	False	1	0.0
luser	laser	luster	0	True	True	1	True	True	5	3	2	0	6	4	2	0	False	False	False	1	0.0
luser	laser	lusher	0	True	True	1	True	True	5	3	2	0	6	4	2	0	False	True	False	1	0.0
luser	laser	laser	1	True	True	1	True	True	5	3	2	0	5	3	2	0	False	True	True	1	0.0
luser	laser	lurer	0	True	True	1	True	True	5	3	2	0	5	3	2	0	False	False	False	1	0.0
luser	laser	loser	0	True	True	1	True	True	5	3	2	0	5	3	2	0	False	True	True	1	0.0
luser	laser	luger	0	True	True	1	True	True	5	3	2	0	5	3	2	0	False	True	False	1	0.0
luser	laser	muser	0	True	True	1	True	True	5	3	2	0	5	3	2	0	False	False	False	1	0.0
luser	laser	l user	0	True	True	1	True	True	5	3	2	0	6	3	2	0	True	True	True	1	0.0
latext	latest	latex	0	True	True	1	True	False	6	4	2	0	5	3	2	0	False	False	True	1	0.0
latext	latest	latest	1	True	True	1	True	False	6	4	2	0	6	4	2	0	False	True	False	1	0.0
latext	latest	latent	0	True	True	1	True	False	6	4	2	0	6	4	2	0	False	False	False	1	0.0
latext	latest	la text	0	True	True	1	True	False	6	4	2	0	7	4	2	0	True	True	True	1	0.0
latext	latest	la-text	0	True	True	1	True	False	6	4	2	0	7	4	2	0	False	True	True	1	0.0
latext	latest	lat ext	0	True	True	1	True	False	6	4	2	0	7	4	2	0	True	True	True	1	0.0
latext	latest	lat-ext	0	True	True	1	True	False	6	4	2	0	7	4	2	0	False	True	True	1	0.0
latext	latest	latex t	0	True	True	1	True	False	6	4	2	0	7	4	2	0	True	True	True	1	0.0
latext	latest	LaTeX	0	True	True	1	True	False	6	4	2	0	5	3	2	3	False	False	True	4	0.0
latext	latest	late	0	True	True	1	True	False	6	4	2	0	4	2	2	0	False	False	False	2	0.0
latext	latest	teletext	0	True	True	1	True	False	6	4	2	0	8	5	3	0	False	False	False	3	0.0
latext	latest	latte	0	True	True	1	True	False	6	4	2	0	5	3	2	0	False	False	False	3	0.0
latext	latest	Playtex	0	True	True	1	True	False	6	4	2	0	7	5	2	1	False	False	False	3	0.0
latext	latest	liturgist	0	True	True	1	True	False	6	4	2	0	9	6	3	0	False	False	False	6	0.0
lloyer	layer	employer	0	True	False	2	False	True	6	4	2	0	8	5	3	0	False	False	False	3	0.0
lloyer	layer	yellower	0	True	False	2	False	True	6	4	2	0	8	5	3	0	False	False	False	3	0.0
lloyer	layer	loyaler	0	True	False	2	False	True	6	4	2	0	7	4	3	0	False	True	False	3	0.0
lloyer	layer	loller	0	True	False	2	False	True	6	4	2	0	6	4	2	0	False	True	False	3	0.0
lloyer	layer	alloyed	0	True	False	2	False	True	6	4	2	0	7	4	3	0	False	False	False	2	0.0
lloyer	layer	Hillyer	0	True	False	2	False	True	6	4	2	0	7	5	2	1	False	False	False	3	0.0
leasve	leave	lease	0	True	True	1	False	False	6	3	3	0	5	2	3	0	False	False	False	1	0.0
leasve	leave	leave	1	True	True	1	False	False	6	3	3	0	5	2	3	0	False	False	False	1	0.0
leasve	leave	leaves	0	True	True	1	False	False	6	3	3	0	6	3	3	0	False	False	False	2	0.0
leasve	leave	leas	0	True	True	1	False	False	6	3	3	0	4	2	2	0	False	False	False	2	0.0
leasve	leave	measle	0	True	True	1	False	False	6	3	3	0	6	3	3	0	False	False	False	2	0.0
leasve	leave	lea	0	True	True	1	False	False	6	3	3	0	3	1	2	0	False	False	False	3	0.0
leasve	leave	Lea	0	True	True	1	False	False	6	3	3	0	3	1	2	1	False	False	False	4	0.0
leasve	leave	elusive	0	True	True	1	False	False	6	3	3	0	7	3	4	0	False	False	False	4	0.0
leasve	leave	plosive	0	True	True	1	False	False	6	3	3	0	7	4	3	0	False	False	False	4	0.0
lesure	leisure	leisure	1	True	True	1	True	True	6	3	3	0	7	3	4	0	False	True	True	1	0.0
lesure	leisure	pleasures	0	True	True	1	True	True	6	3	3	0	9	5	4	0	False	False	False	3	0.0
lesure	leisure	pleasure	0	True	True	1	True	True	6	3	3	0	8	4	4	0	False	False	False	2	0.0
lesure	leisure	pressure	0	True	True	1	True	True	6	3	3	0	8	5	3	0	False	False	False	3	0.0
lesure	leisure	sureness	0	True	True	1	True	True	6	3	3	0	8	5	3	0	False	False	False	6	0.0
lesure	leisure	closure	0	True	True	1	True	True	6	3	3	0	7	4	3	0	False	False	False	2	0.0
lesure	leisure	lacerate	0	True	True	1	True	True	6	3	3	0	8	4	4	0	False	False	False	5	0.0
liasion	lesion	liaison	0	True	False	2	True	True	7	3	4	0	7	3	4	0	False	True	False	2	0.0
liasion	lesion	elision	0	True	False	2	True	True	7	3	4	0	7	3	4	0	False	False	False	2	0.0
liasion	lesion	suasion	0	True	False	2	True	True	7	3	4	0	7	3	4	0	False	False	False	2	0.0
liasion	lesion	invasion	0	True	False	2	True	True	7	3	4	0	8	4	4	0	False	False	False	3	0.0
liasion	lesion	collision	0	True	False	2	True	True	7	3	4	0	9	5	4	0	False	False	False	4	0.0
liasion	lesion	lashing	0	True	False	2	True	True	7	3	4	0	7	5	2	0	False	False	False	4	0.0
liasion	lesion	elation	0	True	False	2	True	True	7	3	4	0	7	3	4	0	False	False	False	3	0.0
liason	liaison	liaison	1	True	True	1	True	True	6	3	3	0	7	3	4	0	False	True	True	1	0.0
liason	liaison	Alison	0	True	True	1	True	True	6	3	3	0	6	3	2	1	False	False	False	2	0.0
liason	liaison	Allison	0	True	True	1	True	True	6	3	3	0	7	4	2	1	False	False	False	3	0.0
liason	liaison	diapason	0	True	True	1	True	True	6	3	3	0	8	4	4	0	False	False	False	3	0.0
liason	liaison	Livonia	0	True	True	1	True	True	6	3	3	0	7	3	4	1	False	False	False	5	0.0
liason	liaison	Lawson	0	True	True	1	True	True	6	3	3	0	6	4	2	1	False	True	True	3	0.0
liason	liaison	Larson	0	True	True	1	True	True	6	3	3	0	6	4	2	1	False	False	False	3	0.0
libary	library	library	1	True	True	1	True	False	6	4	2	0	7	5	2	0	False	True	False	1	0.0
libary	library	millibar	0	True	True	1	True	False	6	4	2	0	8	5	3	0	False	False	False	4	0.0
libary	library	biliary	0	True	True	1	True	False	6	4	2	0	7	4	3	0	False	False	False	3	0.0
libary	library	Barbary	0	True	True	1	True	False	6	4	2	0	7	5	2	1	False	False	False	3	0.0
libary	library	ribaldry	0	True	True	1	True	False	6	4	2	0	8	6	2	0	False	False	False	3	0.0
libary	library	liberator	0	True	True	1	True	False	6	4	2	0	9	5	4	0	False	False	False	5	0.0
libary	library	Liberia	0	True	True	1	True	False	6	4	2	0	7	3	4	1	False	True	True	4	0.0
likly	likely	lily	0	True	True	1	True	True	5	4	1	0	4	3	1	0	False	False	False	1	0.0
likly	likely	likely	1	True	True	1	True	True	5	4	1	0	6	4	2	0	False	True	True	1	0.0
likly	likely	Lilly	0	True	True	1	True	True	5	4	1	0	5	4	1	1	False	False	False	2	0.0
likly	likely	Lily	0	True	True	1	True	True	5	4	1	0	4	3	1	1	False	False	False	2	0.0
likly	likely	luckily	0	True	True	1	True	True	5	4	1	0	7	5	2	0	False	True	True	3	0.0
likly	likely	silkily	0	True	True	1	True	True	5	4	1	0	7	5	2	0	False	False	False	3	0.0
liquify	liquefy	liquefy	1	True	True	1	True	True	7	4	3	0	7	4	3	0	False	True	True	1	0.0
liquify	liquefy	liquidity	0	True	True	1	True	True	7	4	3	0	9	5	4	0	False	False	False	3	0.0
liquify	liquefy	qualify	0	True	True	1	True	True	7	4	3	0	7	4	3	0	False	False	False	4	0.0
liquify	liquefy	liquid	0	True	True	1	True	True	7	4	3	0	6	3	3	0	False	False	False	2	0.0
liquify	liquefy	nullify	0	True	True	1	True	True	7	4	3	0	7	5	2	0	False	False	False	4	0.0
liquify	liquefy	liquefier	0	True	True	1	True	True	7	4	3	0	9	4	5	0	False	False	False	4	0.0
liquify	liquefy	lawgiving	0	True	True	1	True	True	7	4	3	0	9	6	3	0	False	False	False	7	0.0
lossing	losing	losing	1	True	True	1	True	True	7	5	2	0	6	4	2	0	False	True	True	1	0.0
lossing	losing	glossing	0	True	True	1	True	True	7	5	2	0	8	6	2	0	False	False	False	1	0.0
lossing	losing	flossing	0	True	True	1	True	True	7	5	2	0	8	6	2	0	False	False	False	1	0.0
lossing	losing	losings	0	True	True	1	True	True	7	5	2	0	7	5	2	0	False	True	True	2	0.0
lossing	losing	lessing	0	True	True	1	True	True	7	5	2	0	7	5	2	0	False	True	True	1	0.0
lossing	losing	tossing	0	True	True	1	True	True	7	5	2	0	7	5	2	0	False	False	False	1	0.0
lossing	losing	loosing	0	True	True	1	True	True	7	5	2	0	7	4	3	0	False	True	True	1	0.0
lossing	losing	lousing	0	True	True	1	True	True	7	5	2	0	7	4	3	0	False	True	True	1	0.0
lossing	losing	mossing	0	True	True	1	True	True	7	5	2	0	7	5	2	0	False	False	False	1	0.0
lossing	losing	bossing	0	True	True	1	True	True	7	5	2	0	7	5	2	0	False	False	False	1	0.0
lossing	losing	glossiness	0	True	True	1	True	True	7	5	2	0	10	7	3	0	False	False	False	4	0.0
lossing	losing	crossing	0	True	True	1	True	True	7	5	2	0	8	6	2	0	False	False	False	2	0.0
lossing	losing	engrossing	0	True	True	1	True	True	7	5	2	0	10	7	3	0	False	False	False	4	0.0
lossing	losing	plussing	0	True	True	1	True	True	7	5	2	0	8	6	2	0	False	False	False	2	0.0
lossing	losing	leasing	0	True	True	1	True	True	7	5	2	0	7	4	3	0	False	True	True	2	0.0
maddness	madness	madness	1	True	True	1	True	True	8	6	2	0	7	5	2	0	False	True	True	1	0.0
maddness	madness	mazedness	0	True	True	1	True	True	8	6	2	0	9	6	3	0	False	False	False	2	0.0
maddness	madness	maimedness	0	True	True	1	True	True	8	6	2	0	10	6	4	0	False	False	False	3	0.0
maddness	madness	deadness	0	True	True	1	True	True	8	6	2	0	8	5	3	0	False	False	False	3	0.0
maddness	madness	sadness	0	True	True	1	True	True	8	6	2	0	7	5	2	0	False	False	False	2	0.0
maddness	madness	muddiness	0	True	True	1	True	True	8	6	2	0	9	6	3	0	False	True	True	2	0.0
maddness	madness	moodiness	0	True	True	1	True	True	8	6	2	0	9	5	4	0	False	True	True	3	0.0
maintanence	maintenance	maintenance	1	True	True	2	True	True	11	6	5	0	11	6	5	0	False	True	True	2	0.0
maintanence	maintenance	maintained	0	True	True	2	True	True	11	6	5	0	10	5	5	0	False	True	True	4	0.0
maintanence	maintenance	maintainer	0	True	True	2	True	True	11	6	5	0	10	5	5	0	False	True	True	4	0.0
maintanence	maintenance	maintainable	0	True	True	2	True	True	11	6	5	0	12	6	6	0	False	True	True	4	0.0
