non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
dukeship	dukedom	0.6904761904761904	4	wikipedia	-1	11	-1	1
buring	during	0.888888888888889	1	wikipedia	14	22	9	12
durring	during	0.9666666666666667	1	wikipedia	0	26	0	4
dieing	dyeing	0.8400000000000001	1	wikipedia	23	46	7	8
dieing	dying	0.8400000000000001	2	wikipedia	24	46	-1	8
earnt	earned	0.8933333333333334	2	wikipedia	3	36	-1	2
electic	eclectic	0.8339285714285714	1	wikipedia	11	14	1	2
eclispe	eclipse	0.9714285714285714	2	wikipedia	0	9	0	1
effecient	efficient	0.9189814814814814	1	wikipedia	1	13	0	1
efficent	efficient	0.9777777777777777	1	wikipedia	0	17	0	1
effeciently	efficiently	0.9342424242424243	1	wikipedia	0	5	0	1
efficently	efficiently	0.9818181818181818	1	wikipedia	0	6	0	1
effulence	effluence	0.9740740740740741	2	wikipedia	1	4	1	2
affort	effort	0.888888888888889	1	wikipedia	2	15	1	2
efford	effort	0.9333333333333333	1	wikipedia	0	10	0	2
effords	efforts	0.9428571428571428	1	wikipedia	0	3	0	2
eigth	eighth	0.9144444444444445	1	wikipedia	1	17	1	2
electon	election	0.975	1	wikipedia	3	12	1	3
electic	electric	0.975	1	wikipedia	0	14	0	2
electrial	electrical	0.98	1	wikipedia	2	5	0	1
electricly	electrically	0.9666666666666667	2	wikipedia	0	4	0	6
electricty	electricity	0.9818181818181818	1	wikipedia	0	6	0	1
electon	electron	0.975	1	wikipedia	2	12	0	3
elimentary	elementary	0.9170370370370371	1	wikipedia	0	2	0	2
elphant	elephant	0.9666666666666667	1	wikipedia	0	10	0	1
elicided	elicited	0.9214285714285715	1	wikipedia	1	15	0	1
eligable	eligible	0.95	1	wikipedia	0	14	0	1
eleminated	eliminated	0.9170370370370371	1	wikipedia	0	8	0	1
eleminating	eliminating	0.8715151515151515	1	wikipedia	3	8	0	1
esle	else	0.9249999999999999	2	wikipedia	0	4	0	2
eminate	emanate	0.8793650793650793	1	wikipedia	4	15	1	2
embarass	embarrass	0.9777777777777777	1	wikipedia	0	19	0	1
embarras	embarrass	0.9777777777777777	1	wikipedia	0	15	0	1
embarassed	embarrassed	0.9818181818181818	1	wikipedia	0	6	0	1
embarrased	embarrassed	0.9818181818181818	1	wikipedia	0	5	0	1
embarassing	embarrassing	0.9833333333333333	1	wikipedia	0	5	0	1
embarrasing	embarrassing	0.9833333333333333	1	wikipedia	0	6	0	1
embarassment	embarrassment	0.9846153846153847	1	wikipedia	0	3	0	1
embarrasment	embarrassment	0.9846153846153847	1	wikipedia	0	3	0	1
embezelled	embezzled	0.9127777777777778	2	wikipedia	0	6	0	1
imigrant	emigrant	0.8690476190476191	1	wikipedia	4	7	2	3
emmigrated	emigrated	0.9733333333333334	1	wikipedia	2	4	0	2
imigrated	emigrated	0.8842592592592592	1	wikipedia	3	5	2	3
imigration	emigration	0.8962962962962964	1	wikipedia	2	6	1	3
emminent	eminent	0.9666666666666667	1	wikipedia	0	3	0	2
imanent	eminent	0.8492063492063492	2	wikipedia	3	4	-1	1
iminent	eminent	0.8492063492063492	1	wikipedia	2	3	1	2
emminently	eminently	0.9733333333333334	1	wikipedia	0	3	0	2
emmisaries	emissaries	0.9466666666666665	2	wikipedia	0	8	0	1
emmisarries	emissaries	0.9248484848484849	3	wikipedia	0	6	-1	1
emmisarry	emissary	0.9074074074074073	3	wikipedia	0	6	-1	1
emmisary	emissary	0.9333333333333333	2	wikipedia	0	8	0	1
emision	emission	0.975	1	wikipedia	0	12	0	2
emition	emission	0.9083333333333333	2	wikipedia	3	13	-1	2
emmision	emission	0.9333333333333333	2	wikipedia	0	18	0	5
emited	emitted	0.9714285714285714	1	wikipedia	2	21	0	4
emmited	emitted	0.9238095238095239	2	wikipedia	0	17	0	11
emmitted	emitted	0.9666666666666667	1	wikipedia	0	18	0	1
emiting	emitting	0.975	1	wikipedia	0	16	0	5
emmiting	emitting	0.9333333333333333	2	wikipedia	0	23	0	10
emmitting	emitting	0.9703703703703703	1	wikipedia	0	12	0	1
emition	emotion	0.8793650793650793	1	wikipedia	4	13	1	2
emphysyma	emphysema	0.9555555555555556	1	wikipedia	0	6	0	1
emperical	empirical	0.9189814814814814	1	wikipedia	0	5	0	1
empirial	empirical	0.9777777777777777	1	wikipedia	0	13	0	1
enamoured	enamored	0.9777777777777777	1	wikipedia	0	12	-1	1
enamored	enamoured	0.9777777777777777	1	wikipedia	-1	10	-1	1
encryptiion	encryption	0.9818181818181818	1	wikipedia	0	5	0	1
engeneer	engineer	0.9083333333333333	1	wikipedia	1	6	1	2
engieneer	engineer	0.9527777777777777	1	wikipedia	0	7	0	1
engeneering	engineering	0.9342424242424243	1	wikipedia	1	3	1	2
engieneers	engineers	0.9577777777777777	1	wikipedia	0	6	0	1
enlargment	enlargement	0.9618181818181818	1	wikipedia	0	3	0	1
enlargments	enlargements	0.9651515151515152	1	wikipedia	0	8	0	1
Enlish	enlist	0.7777777777777777	2	wikipedia	-1	16	-1	1
emnity	enmity	0.9500000000000001	2	wikipedia	0	14	0	1
enourmous	enormous	0.9157407407407407	1	wikipedia	0	17	0	1
enourmously	enormously	0.9321212121212121	1	wikipedia	0	5	0	1
intertaining	entertaining	0.914141414141414	1	wikipedia	2	4	1	2
entrepeneur	entrepreneur	0.946969696969697	1	wikipedia	0	12	0	1
entrepeneurs	entrepreneurs	0.9512820512820512	1	wikipedia	0	6	0	1
inumerable	enumerable	0.8592592592592593	1	wikipedia	3	4	2	3
enviorment	environment	0.9418181818181818	2	wikipedia	-1	6	0	1
enviornment	environment	0.9818181818181818	2	wikipedia	0	7	0	1
enviroment	environment	0.9618181818181818	1	wikipedia	0	5	0	1
enviormental	environmental	0.9512820512820512	2	wikipedia	-1	4	0	1
enviornmental	environmental	0.9846153846153847	2	wikipedia	0	3	0	1
enviromental	environmental	0.967948717948718	1	wikipedia	0	3	0	1
enviornmentalist	environmentalist	0.9874999999999999	2	wikipedia	0	4	0	1
enviromentalist	environmentalist	0.9741666666666667	1	wikipedia	0	4	0	1
enviormentally	environmentally	0.958095238095238	2	wikipedia	-1	9	0	1
enviornmentally	environmentally	0.9866666666666667	2	wikipedia	0	2	0	1
enviromentally	environmentally	0.9723809523809525	1	wikipedia	0	3	0	1
enviorments	environments	0.946969696969697	2	wikipedia	-1	11	0	1
enviornments	environments	0.9833333333333333	2	wikipedia	0	7	0	1
enviroments	environments	0.9651515151515152	1	wikipedia	0	7	0	1
equitorial	equatorial	0.9014814814814816	1	wikipedia	1	13	0	1
equilibium	equilibrium	0.9818181818181818	1	wikipedia	0	4	0	1
equilibrum	equilibrium	0.9818181818181818	1	wikipedia	0	5	0	1
equippment	equipment	0.98	1	wikipedia	0	7	0	1
equiped	equipped	0.975	1	wikipedia	2	14	0	1
erested	erected	0.9333333333333333	1	wikipedia	0	10	0	4
eratic	erratic	0.9619047619047619	1	wikipedia	2	10	0	2
eraticly	erratically	0.9272727272727274	3	wikipedia	0	15	-1	1
essense	essence	0.9428571428571428	1	wikipedia	3	11	0	1
esential	essential	0.9703703703703703	1	wikipedia	0	6	0	1
essencial	essential	0.9555555555555556	1	wikipedia	0	7	0	1
essentual	essential	0.9555555555555556	1	wikipedia	0	9	0	1
essesital	essential	0.9305555555555555	3	wikipedia	-1	14	0	1
ethose	ethos	0.9666666666666667	1	wikipedia	0	8	0	2
eveyr	every	0.9533333333333333	2	wikipedia	2	15	1	2
evidentally	evidently	0.9636363636363636	2	wikipedia	2	6	0	1
efel	evil	0.6666666666666666	2	wikipedia	-1	3	-1	2
exerbate	exacerbate	0.88	2	wikipedia	3	9	1	4
exerbated	exacerbated	0.8922558922558923	2	wikipedia	1	6	2	5
exagerate	exaggerate	0.98	1	wikipedia	0	7	0	1
exagerrate	exaggerate	0.96	2	wikipedia	0	10	0	2
exagerated	exaggerated	0.9818181818181818	1	wikipedia	0	7	0	1
exagerrated	exaggerated	0.9636363636363636	2	wikipedia	0	9	0	2
exagerates	exaggerates	0.9818181818181818	1	wikipedia	0	8	0	1
exagerrates	exaggerates	0.9636363636363636	2	wikipedia	0	10	0	2
exagerating	exaggerating	0.9833333333333333	1	wikipedia	0	7	0	1
exagerrating	exaggerating	0.9666666666666666	2	wikipedia	0	7	0	2
exhalted	exalted	0.9666666666666667	1	wikipedia	3	5	1	2
exemple	example	0.9238095238095239	1	wikipedia	0	11	0	1
exmaple	example	0.9619047619047619	2	wikipedia	2	7	0	1
excedded	exceeded	0.9214285714285715	1	wikipedia	0	13	0	1
excell	excel	0.9666666666666667	1	wikipedia	0	14	0	2
exelent	excellent	0.9407407407407408	2	wikipedia	0	12	0	7
excells	excels	0.9714285714285714	1	wikipedia	2	16	0	1
exerpt	excerpt	0.9619047619047619	1	wikipedia	1	7	1	3
exerpts	excerpts	0.9666666666666667	1	wikipedia	1	10	1	3
excecute	execute	0.9285714285714286	1	wikipedia	0	12	0	1
excecuted	executed	0.937037037037037	1	wikipedia	0	7	0	1
excecutes	executes	0.937037037037037	1	wikipedia	0	13	0	1
excecuting	executing	0.9437037037037037	1	wikipedia	0	7	0	1
excecution	execution	0.9437037037037037	1	wikipedia	0	6	0	1
exampt	exempt	0.9111111111111112	1	wikipedia	2	12	0	1
extered	exerted	0.9619047619047619	2	wikipedia	0	21	-1	1
exibition	exhibition	0.9733333333333334	1	wikipedia	0	9	0	1
exibitions	exhibitions	0.9757575757575758	1	wikipedia	0	13	0	1
existance	existence	0.9305555555555555	1	wikipedia	0	6	0	1
existant	existent	0.95	1	wikipedia	2	12	0	1
exoskelaton	exoskeleton	0.9636363636363636	1	wikipedia	0	3	0	1
spects	expects	0.7825396825396825	2	wikipedia	-1	28	-1	4
expell	expel	0.9666666666666667	1	wikipedia	2	13	0	2
expells	expels	0.9714285714285714	1	wikipedia	2	22	0	1
expalin	explain	0.9666666666666667	2	wikipedia	0	12	0	1
exploititive	exploitative	0.9484848484848484	1	wikipedia	0	7	0	1
extint	extant	0.9222222222222223	1	wikipedia	5	11	1	3
exerternal	external	0.9133333333333333	2	wikipedia	0	4	0	1
extint	extinct	0.9714285714285714	1	wikipedia	0	11	0	3
extrordinarily	extraordinarily	0.9438095238095238	1	wikipedia	0	3	0	1
extrordinary	extraordinary	0.9346153846153846	1	wikipedia	0	3	0	1
extraterrestial	extraterrestrial	0.9874999999999999	1	wikipedia	0	2	0	1
extravagent	extravagant	0.9636363636363636	1	wikipedia	0	4	0	1
eyars	eyas	0.9533333333333333	1	wikipedia	-1	31	-1	2
faciliate	facilitate	0.9577777777777777	1	wikipedia	0	10	0	1
faciliated	facilitated	0.9618181818181818	1	wikipedia	0	3	0	1
famoust	famous	0.9714285714285714	1	wikipedia	0	20	0	1
fanatism	fanaticism	0.96	2	wikipedia	0	11	0	4
facinated	fascinated	0.9733333333333334	1	wikipedia	0	7	0	1
feasable	feasible	0.95	1	wikipedia	0	17	0	1
fiel	feel	0.8500000000000001	1	wikipedia	6	10	5	7
fiels	feels	0.88	1	wikipedia	12	47	6	7
ficticious	fictitious	0.96	1	wikipedia	0	8	0	1
fictious	fictitious	0.96	2	wikipedia	0	9	-1	2
fiel	field	0.96	1	wikipedia	0	10	0	7
fiels	fields	0.9666666666666667	1	wikipedia	0	47	0	7
filiament	filament	0.9740740740740741	1	wikipedia	0	11	0	1
fiel	file	0.9333333333333333	2	wikipedia	1	10	1	7
fiels	files	0.9466666666666665	2	wikipedia	3	47	1	7
fianlly	finally	0.9619047619047619	2	wikipedia	0	7	0	1
finaly	finally	0.9714285714285714	1	wikipedia	0	8	0	5
financialy	financially	0.9818181818181818	1	wikipedia	0	2	0	2
fidn	find	0.9333333333333333	2	wikipedia	0	4	0	2
firts	first	0.9533333333333333	2	wikipedia	3	44	2	14
fleed	fled	0.9533333333333333	1	wikipedia	1	17	2	9
firts	flirts	0.9500000000000001	1	wikipedia	5	44	3	14
fluorish	flourish	0.9666666666666667	2	wikipedia	0	26	0	1
florescent	fluorescent	0.9757575757575758	1	wikipedia	1	2	-1	1
forbad	forbade	0.9714285714285714	1	wikipedia	0	21	0	2
forhead	forehead	0.9375	1	wikipedia	2	52	0	1
foriegn	foreign	0.9666666666666667	2	wikipedia	0	40	0	1
formost	foremost	0.9708333333333333	1	wikipedia	2	19	0	1
forunner	forerunner	0.895	2	wikipedia	2	8	2	4
forfiet	forfeit	0.9714285714285714	2	wikipedia	0	19	0	1
fomr	form	0.9333333333333333	2	wikipedia	0	3	0	3
formallize	formalize	0.98	1	wikipedia	0	7	0	1
formallized	formalized	0.9818181818181818	1	wikipedia	0	5	0	1
fourty	forty	0.9555555555555556	1	wikipedia	0	30	0	2
faught	fought	0.9	1	wikipedia	2	22	2	6
fougth	fought	0.9666666666666667	2	wikipedia	0	24	0	2
foudn	found	0.9533333333333333	2	wikipedia	0	31	0	1
foundaries	foundries	0.98	1	wikipedia	0	8	0	2
foundary	foundry	0.975	1	wikipedia	0	6	0	2
fleed	freed	0.88	1	wikipedia	9	17	7	9
freind	friend	0.9555555555555556	2	wikipedia	0	39	0	1
firends	friends	0.9571428571428572	2	wikipedia	3	23	1	2
fomr	from	0.8500000000000001	2	wikipedia	-1	3	-1	3
fundametal	fundamental	0.9818181818181818	1	wikipedia	0	4	0	1
fundametals	fundamentals	0.9833333333333333	1	wikipedia	0	7	0	1
funguses	fungi	0.86	4	wikipedia	-1	13	-1	3
furuther	further	0.9708333333333333	1	wikipedia	0	14	0	1
gae	gale	0.9166666666666666	1	wikipedia	0	32	1	17
gae	game	0.9166666666666666	1	wikipedia	1	32	0	17
gasses	gases	0.9144444444444445	1	wikipedia	6	59	-1	1
geneologies	genealogies	0.9436363636363637	1	wikipedia	0	4	0	1
geneology	genealogy	0.9305555555555555	1	wikipedia	1	7	0	1
generaly	generally	0.9777777777777777	1	wikipedia	0	6	0	3
genialia	genitalia	0.9777777777777777	1	wikipedia	0	4	0	1
godess	goddess	0.9666666666666667	1	wikipedia	0	50	0	2
godesses	goddesses	0.9740740740740741	1	wikipedia	0	28	0	1
gogin	going	0.8933333333333333	2	wikipedia	4	29	2	32
goign	going	0.9533333333333333	2	wikipedia	0	56	0	1
gonig	going	0.9466666666666665	2	wikipedia	1	43	1	2
oging	going	0.9333333333333332	2	wikipedia	1	35	1	5
gaurd	gourd	0.88	1	wikipedia	3	32	1	2
goverment	government	0.9577777777777777	1	wikipedia	0	9	0	1
govorment	government	0.8690740740740741	2	wikipedia	0	10	0	1
govermental	governmental	0.9651515151515152	1	wikipedia	0	6	0	1
govormental	governmental	0.8932323232323233	2	wikipedia	0	16	0	1
gouvener	governor	0.8222222222222222	3	wikipedia	6	16	-1	3
governer	governor	0.95	1	wikipedia	2	10	0	2
grafitti	graffiti	0.95	2	wikipedia	0	20	0	1
grammer	grammar	0.9428571428571428	1	wikipedia	0	7	0	3
gramatically	grammatically	0.9846153846153847	1	wikipedia	0	5	0	2
grammaticaly	grammatically	0.9846153846153847	1	wikipedia	0	2	0	2
greatful	grateful	0.9666666666666667	2	wikipedia	0	10	0	4
greatfully	gratefully	0.9733333333333334	2	wikipedia	2	11	0	4
gratuitious	gratuitous	0.9818181818181818	1	wikipedia	0	8	0	1
gerat	great	0.94	2	wikipedia	0	42	0	1
graet	great	0.9466666666666665	2	wikipedia	1	22	1	5
grat	great	0.9466666666666665	1	wikipedia	5	24	3	19
greif	grief	0.9466666666666665	2	wikipedia	0	55	0	1
groupsex	group sex	0.9777777777777777	1	wikipedia	0	13	-1	9
grwo	grow	0.9333333333333333	2	wikipedia	0	32	0	1
gunanine	guanine	0.8904761904761905	1	wikipedia	1	13	0	1
guarentee	guarantee	0.9305555555555555	1	wikipedia	0	13	0	1
garanteed	guaranteed	0.97	1	wikipedia	0	10	0	1
guarenteed	guaranteed	0.9377777777777778	1	wikipedia	0	8	0	1
guranteed	guaranteed	0.9437037037037037	1	wikipedia	0	10	0	1
guarentees	guarantees	0.9377777777777778	1	wikipedia	0	14	0	1
gaurd	guard	0.94	2	wikipedia	0	32	0	2
guerrila	guerilla	0.95	2	wikipedia	-1	9	-1	1
guerrilas	guerillas	0.9555555555555556	2	wikipedia	-1	8	-1	1
guerrila	guerrilla	0.9777777777777777	1	wikipedia	0	9	0	1
guerrilas	guerrillas	0.98	1	wikipedia	0	8	0	1
guidence	guidance	0.9214285714285715	1	wikipedia	0	12	0	1
guttaral	guttural	0.9214285714285715	1	wikipedia	0	3	0	1
gutteral	guttural	0.95	1	wikipedia	0	13	0	1
habaeus	habeas	0.9277777777777778	2	wikipedia	-1	66	-1	1
habeus	habeas	0.9333333333333333	1	wikipedia	-1	99	-1	18
ahppen	happen	0.9444444444444445	2	wikipedia	0	32	0	1
hapen	happen	0.9611111111111111	1	wikipedia	2	97	0	2
hapened	happened	0.9708333333333333	1	wikipedia	0	32	0	1
happended	happened	0.9527777777777777	1	wikipedia	3	4	1	2
hapening	happening	0.9740740740740741	1	wikipedia	0	26	0	1
harras	harass	0.9222222222222223	2	wikipedia	1	34	-1	1
harrassing	harass	0.9066666666666667	4	wikipedia	3	21	-1	1
harased	harassed	0.975	1	wikipedia	0	40	0	1
harrased	harassed	0.9416666666666667	2	wikipedia	0	27	0	8
harases	harasses	0.9464285714285714	1	wikipedia	1	16	1	2
harrases	harasses	0.9083333333333333	2	wikipedia	3	7	-1	1
harrasing	harassing	0.9481481481481482	2	wikipedia	0	18	0	7
harasment	harassment	0.98	1	wikipedia	0	2	0	1
harrasment	harassment	0.9533333333333333	2	wikipedia	0	2	0	1
hace	hare	0.8666666666666667	1	wikipedia	6	17	2	14
ahev	have	0.8333333333333334	3	wikipedia	2	18	-1	1
ahve	have	0.9166666666666666	2	wikipedia	0	79	1	2
haev	have	0.9333333333333333	2	wikipedia	0	99	0	1
hvae	have	0.9249999999999999	2	wikipedia	0	84	0	1
hvea	have	0.8500000000000001	2	wikipedia	0	70	7	68
hvaing	having	0.9500000000000001	2	wikipedia	0	19	0	1
haev	heave	0.865	3	wikipedia	8	99	-1	1
hvea	heave	0.8049999999999999	3	wikipedia	-1	70	-1	68
inheritage	heritage	0.85	2	wikipedia	-1	11	2	3
heros	heroes	0.9666666666666667	1	wikipedia	1	29	1	8
heterogenous	heterogeneous	0.9846153846153847	1	wikipedia	0	4	0	1
wholy	holy	0.9333333333333332	1	wikipedia	1	14	1	3
hydropilic	hydrophilic	0.9818181818181818	1	wikipedia	-1	4	-1	1
hydropobic	hydrophobic	0.9818181818181818	1	wikipedia	0	2	0	2
hygeine	hygiene	0.9666666666666667	2	wikipedia	0	10	0	1
hypocracy	hypocrisy	0.9111111111111111	2	wikipedia	0	5	0	1
hypocrasy	hypocrisy	0.9555555555555556	1	wikipedia	0	6	0	1
hypocricy	hypocrisy	0.9555555555555556	1	wikipedia	0	5	0	1
hypocrit	hypocrite	0.9777777777777777	1	wikipedia	0	4	0	1
hypocrits	hypocrites	0.98	1	wikipedia	0	5	0	2
iconclastic	iconoclastic	0.9833333333333333	1	wikipedia	0	4	0	1
diea	idea	0.9166666666666666	2	wikipedia	0	10	1	6
idae	idea	0.9333333333333333	2	wikipedia	0	3	0	2
idaes	ideas	0.9466666666666665	2	wikipedia	0	92	0	3
idesa	ideas	0.9533333333333333	2	wikipedia	1	14	2	3
identicial	identical	0.98	1	wikipedia	0	14	0	1
idealogies	ideologies	0.9274074074074075	1	wikipedia	1	11	0	1
idealogy	ideology	0.9083333333333333	1	wikipedia	4	11	0	1
idesa	ides	0.96	1	wikipedia	0	14	0	3
ideosyncratic	idiosyncratic	0.958974358974359	1	wikipedia	0	5	0	1
illegimacy	illegitimacy	0.9666666666666667	2	wikipedia	0	7	0	1
illegitmate	illegitimate	0.9833333333333333	1	wikipedia	0	4	0	1
ilogical	illogical	0.9703703703703703	1	wikipedia	0	4	0	2
alusion	illusion	0.8690476190476191	2	wikipedia	4	15	-1	1
illution	illusion	0.95	1	wikipedia	0	19	0	1
imaginery	imagery	0.9555555555555556	2	wikipedia	1	6	-1	1
imagenary	imaginary	0.9555555555555556	1	wikipedia	2	13	0	1
imaginery	imaginary	0.9555555555555556	1	wikipedia	0	6	0	1
imagin	imagine	0.9714285714285714	1	wikipedia	0	22	1	2
inbalance	imbalance	0.9333333333333333	1	wikipedia	2	6	0	2
immitate	imitate	0.9666666666666667	1	wikipedia	0	11	0	1
immitated	imitated	0.9703703703703703	1	wikipedia	0	12	0	1
immitating	imitating	0.9733333333333334	1	wikipedia	0	11	0	1
immitator	imitator	0.9703703703703703	1	wikipedia	0	6	0	1
iminent	immanent	0.8952380952380953	2	wikipedia	1	3	-1	2
emmediately	immediately	0.9060606060606061	1	wikipedia	0	4	0	1
imediately	immediately	0.9757575757575758	1	wikipedia	0	6	0	1
immediatley	immediately	0.9818181818181818	2	wikipedia	0	4	0	1
immidately	immediately	0.9321212121212121	2	wikipedia	0	11	0	1
immidiately	immediately	0.9342424242424243	1	wikipedia	0	4	0	1
imense	immense	0.9619047619047619	1	wikipedia	0	13	0	1
imigrant	immigrant	0.9703703703703703	1	wikipedia	0	7	0	3
inmigrant	immigrant	0.9333333333333333	1	wikipedia	2	11	0	1
inmigrants	immigrants	0.94	1	wikipedia	2	9	0	1
imigrated	immigrated	0.9733333333333334	1	wikipedia	0	5	0	3
imigration	immigration	0.9757575757575758	1	wikipedia	0	6	0	3
emminent	imminent	0.8690476190476191	1	wikipedia	1	3	1	2
imanent	imminent	0.8952380952380953	2	wikipedia	2	4	-1	1
iminent	imminent	0.9666666666666667	1	wikipedia	0	3	0	2
inpeach	impeach	0.9142857142857143	1	wikipedia	2	13	0	1
impedence	impedance	0.9305555555555555	1	wikipedia	0	8	0	2
empirial	imperial	0.9583333333333334	2	wikipedia	1	13	-1	1
inpolite	impolite	0.9249999999999999	1	wikipedia	2	23	0	1
inprisonment	imprisonment	0.9499999999999998	1	wikipedia	0	3	0	1
improvision	improvisation	0.9692307692307692	2	wikipedia	0	4	0	4
inspite	in spite	0.9666666666666667	1	wikipedia	0	23	-1	1
inaccessable	inaccessible	0.9666666666666666	1	wikipedia	0	4	0	1
inappropiate	inappropriate	0.9846153846153847	1	wikipedia	0	4	0	1
incompatiblity	incompatibility	0.9723809523809525	1	wikipedia	0	4	0	1
incompetance	incompetence	0.9484848484848484	1	wikipedia	0	4	0	1
incompetant	incompetent	0.9636363636363636	1	wikipedia	0	4	0	1
incorperation	incorporation	0.9358974358974359	1	wikipedia	0	6	0	1
incorruptable	incorruptible	0.9692307692307692	1	wikipedia	0	5	0	1
increadible	incredible	0.9818181818181818	1	wikipedia	0	4	0	1
incredable	incredible	0.96	1	wikipedia	0	6	0	1
incunabla	incunabula	0.98	1	wikipedia	0	6	0	1
indefinately	indefinitely	0.9666666666666666	1	wikipedia	0	7	0	1
indefinitly	indefinitely	0.9833333333333333	1	wikipedia	0	6	0	1
independance	independence	0.9484848484848484	1	wikipedia	0	4	0	1
independece	independence	0.9833333333333333	1	wikipedia	0	29	0	1
independant	independent	0.9636363636363636	1	wikipedia	0	4	0	1
indipendent	independent	0.9109090909090909	1	wikipedia	0	4	0	1
indpendent	independent	0.9321212121212121	1	wikipedia	2	6	0	1
indepedantly	independently	0.9343822843822843	2	wikipedia	0	12	0	1
independantly	independently	0.9692307692307692	1	wikipedia	0	6	0	1
indipendently	independently	0.9252136752136753	1	wikipedia	0	6	0	1
indpendently	independently	0.9431623931623931	1	wikipedia	0	6	0	1
indite	indict	0.9333333333333333	2	wikipedia	5	19	-1	1
indispensible	indispensable	0.9692307692307692	1	wikipedia	0	4	0	1
indisputible	indisputable	0.9666666666666666	1	wikipedia	0	5	0	1
indisputibly	indisputably	0.9666666666666666	1	wikipedia	0	4	0	1
indulgue	indulge	0.975	1	wikipedia	0	3	0	1
indutrial	industrial	0.98	1	wikipedia	0	5	0	1
inevatible	inevitable	0.98	2	wikipedia	0	13	0	1
inevitible	inevitable	0.96	1	wikipedia	0	5	0	1
infectuous	infectious	0.9377777777777778	1	wikipedia	1	6	0	1
infilitrate	infiltrate	0.9818181818181818	1	wikipedia	0	4	0	1
infilitrated	infiltrated	0.9833333333333333	1	wikipedia	0	4	0	1
infinit	infinite	0.975	1	wikipedia	0	6	0	2
inflamation	inflammation	0.9833333333333333	1	wikipedia	0	5	0	1
influented	influenced	0.96	1	wikipedia	0	6	0	1
influencial	influential	0.9636363636363636	1	wikipedia	0	11	0	1
infomation	information	0.9818181818181818	1	wikipedia	0	12	0	1
ingreediants	ingredients	0.9651515151515152	2	wikipedia	0	6	0	1
habitant	inhabitant	0.85	2	wikipedia	-1	6	-1	1
habitants	inhabitants	0.8653198653198654	2	wikipedia	13	16	-1	1
inheritage	inheritance	0.9436363636363637	2	wikipedia	-1	11	0	3
initation	initiation	0.9577777777777777	1	wikipedia	1	13	1	3
inocence	innocence	0.9037037037037037	1	wikipedia	2	9	0	1
inumerable	innumerable	0.9757575757575758	1	wikipedia	0	4	0	3
ecidious	insidious	0.75	3	wikipedia	10	47	-1	1
insistance	insistence	0.9377777777777778	1	wikipedia	1	5	0	1
instatance	instance	0.96	2	wikipedia	0	5	0	1
instade	instead	0.9714285714285714	2	wikipedia	0	16	-1	1
insitution	institution	0.9321212121212121	1	wikipedia	1	8	0	1
insitutions	institutions	0.9381313131313131	1	wikipedia	1	14	0	1
intergrated	integrated	0.9618181818181818	1	wikipedia	3	11	0	1
intergration	integration	0.9651515151515152	1	wikipedia	0	7	0	1
intelectual	intellectual	0.9287878787878787	1	wikipedia	0	4	0	1
inteligence	intelligence	0.9833333333333333	1	wikipedia	0	6	0	1
inteligent	intelligent	0.9818181818181818	1	wikipedia	0	10	0	1
interbread	interbred	0.98	1	wikipedia	2	4	0	2
interbread	interbreed	0.96	1	wikipedia	3	4	1	2
interchangably	interchangeably	0.9866666666666667	1	wikipedia	0	4	0	1
intrest	interest	0.9375	1	wikipedia	2	13	0	1
internation	international	0.9692307692307692	2	wikipedia	2	16	0	9
interpet	interpret	0.9777777777777777	1	wikipedia	2	9	0	2
interrugum	interregnum	0.9214141414141415	2	wikipedia	0	10	0	1
interelated	interrelated	0.9833333333333333	1	wikipedia	2	14	0	1
interupt	interrupt	0.9777777777777777	1	wikipedia	0	12	0	1
inot	into	0.9333333333333333	2	wikipedia	1	9	1	7
inctroduce	introduce	0.9733333333333334	1	wikipedia	0	9	0	1
inctroduced	introduced	0.9757575757575758	1	wikipedia	0	4	0	1
intutive	intuitive	0.9527777777777777	1	wikipedia	0	12	0	1
intutively	intuitively	0.9618181818181818	1	wikipedia	0	6	0	1
inventer	inventor	0.95	1	wikipedia	2	9	0	2
invertibrates	invertebrates	0.9358974358974359	1	wikipedia	0	10	0	1
involvment	involvement	0.9618181818181818	1	wikipedia	0	3	0	1
ironicly	ironically	0.96	2	wikipedia	0	5	0	3
irelevent	irrelevant	0.9170370370370371	2	wikipedia	0	7	0	2
iresistable	irresistible	0.9313131313131312	2	wikipedia	0	3	0	2
iresistible	irresistible	0.9777777777777777	1	wikipedia	0	3	0	2
irresistable	irresistible	0.9666666666666666	1	wikipedia	0	4	0	1
iresistably	irresistibly	0.9313131313131312	2	wikipedia	0	4	0	1
iresistibly	irresistibly	0.9777777777777777	1	wikipedia	0	3	0	1
irresistably	irresistibly	0.9666666666666666	1	wikipedia	0	3	0	1
iritable	irritable	0.9703703703703703	1	wikipedia	0	7	0	3
iritated	irritated	0.9703703703703703	1	wikipedia	0	8	0	2
isnt	isn't	0.9533333333333333	1	wikipedia	0	4	-1	2
jeapardy	jeopardy	0.8952380952380953	1	wikipedia	0	14	0	1
journies	journeys	0.95	2	wikipedia	0	25	0	7
judical	judicial	0.975	1	wikipedia	0	3	0	1
judisuary	judiciary	0.9111111111111111	2	wikipedia	0	3	0	1
