correct_word	non_word	len	space_or_hyphen	levenshtein	real_word_error
guarantee	gaurintee	9	False	3	False
guarantee	gaurnte	7	False	4	False
guarantee	gaurnted	8	False	4	False
guarantee	gaurntie	8	False	4	False
guarantee	gaurntis	8	False	5	False
guarantee	gaurrantee	10	False	2	False
guarantee	gaurrentee	10	False	3	False
guarantee	gaurtee	7	False	4	False
guarantee	gavertea	8	False	5	False
guarantee	gerenttee	9	False	4	False
guarantee	granaette	9	False	4	False
guarantee	granautee	9	False	3	False
guarantee	granentee	9	False	3	False
guarantee	granetee	8	False	3	False
guarantee	granite	7	False	4	True
guarantee	grantee	7	False	2	True
guarantee	grantere	8	False	3	False
guarantee	granty	6	False	4	False
guarantee	grarentee	9	False	2	False
guarantee	graueet	7	False	5	False
guarantee	grauntee	8	False	3	False
guarantee	grenty	6	False	5	False
guarantee	gretent	7	False	6	False
guarantee	grounte	7	False	5	False
guarantee	guanantee	9	False	1	False
guarantee	guantee	7	False	2	False
guarantee	guaranly	8	False	3	False
guarantee	guarante	8	False	1	False
guarantee	guaranteed	10	False	1	True
guarantee	guaranttee	10	False	1	False
guarantee	guaranty	8	False	2	True
guarantee	guarentee	9	False	1	False
guarantee	guarenteed	10	False	2	False
guarantee	guarenty	8	False	3	False
guarantee	guarintee	9	False	1	False
guarantee	guarnantee	10	False	1	False
guarantee	guarneetee	10	False	3	False
guarantee	guarnte	7	False	2	False
guarantee	guarntee	8	False	1	False
guarantee	guarnteed	9	False	2	False
guarantee	guarrant	8	False	3	False
guarantee	guarrante	9	False	2	False
guarantee	guarrantee	10	False	1	False
guarantee	guarranty	9	False	3	False
guarantee	guarrentee	10	False	2	False
guarantee	guarrenteed	11	False	3	False
guarantee	guarrenty	9	False	4	False
guarantee	guarrntee	9	False	1	False
guarantee	guarrottee	10	False	3	False
guarantee	guarrtee	8	False	2	False
guarantee	guarrty	7	False	4	False
guarantee	guartee	7	False	2	False
guarantee	guarteed	8	False	3	False
guarantee	guaruntee	9	False	1	False
guarantee	guorronte	9	False	4	False
guarantee	gurantee	8	False	1	False
guarantee	guranteed	9	False	2	False
guarantee	gurantte	8	False	2	False
guarantee	gurranteed	10	False	2	False
guarantee	gurrentee	9	False	2	False
guarantee	guruantee	9	False	2	False
guarantee	guurentee	9	False	2	False
guarantee	quarantee	9	False	1	False
guarantee	quarentee	9	False	2	False
guarantee	quarentte	9	False	3	False
guarantee	quarntee	8	False	2	False
guarantee	quarrentee	10	False	3	False
guarantee	quartee	7	False	3	False
guarantee	qurantee	8	False	2	False
guaranteed	carnentied	10	False	5	False
guaranteed	ganuntee	8	False	4	False
guaranteed	garaintie	9	False	4	False
guaranteed	garantee	8	False	2	False
guaranteed	garanteed	9	False	1	False
guaranteed	garanteet	9	False	2	False
guaranteed	garantied	9	False	2	False
guaranteed	garantiee	9	False	3	False
guaranteed	garateed	8	False	2	False
guaranteed	garatined	9	False	4	False
guaranteed	garaunteed	10	False	2	False
guaranteed	gareentied	10	False	4	False
guaranteed	garentee	8	False	3	False
guaranteed	garentee-ed	11	True	4	False
guaranteed	garenteed	9	False	2	False
guaranteed	garenteeds	10	False	3	False
guaranteed	garenteory	10	False	5	False
guaranteed	garentie	8	False	4	False
guaranteed	garentied	9	False	3	False
guaranteed	garinteed	9	False	2	False
guaranteed	garintet	8	False	4	False
guaranteed	garnateed	9	False	3	False
guaranteed	garnteed	8	False	2	False
guaranteed	garranted	9	False	3	False
guaranteed	garrantee	9	False	3	False
guaranteed	garrantied	10	False	3	False
guaranteed	garrented	9	False	4	False
guaranteed	garrentee	9	False	4	False
guaranteed	gartantie	9	False	4	False
guaranteed	garuanteed	10	False	2	False
guaranteed	garunteed	9	False	2	False
guaranteed	gauranted	9	False	3	False
guaranteed	gaurantee	9	False	3	False
guaranteed	gauranteed	10	False	2	False
guaranteed	gaureintee	10	False	5	False
guaranteed	gaurenteed	10	False	3	False
guaranteed	gaurntee	8	False	4	False
guaranteed	gaurnteed	9	False	3	False
guaranteed	gaurontied	10	False	4	False
guaranteed	gaurtanee	9	False	5	False
guaranteed	gaurteened	10	False	6	False
guaranteed	gearnt	6	False	5	False
guaranteed	genanted	8	False	4	False
guaranteed	grananteed	10	False	2	False
guaranteed	granatee	8	False	4	False
guaranteed	gruantee	8	False	4	False
guaranteed	guaranted	9	False	1	False
guaranteed	guarantee	9	False	1	True
guaranteed	guaranteeds	11	False	1	False
guaranteed	guarantied	10	False	1	True
guaranteed	guaraunteed	11	False	1	False
guaranteed	guareenteed	11	False	2	False
guaranteed	guarented	9	False	2	False
guaranteed	guarentee	9	False	2	False
guaranteed	guarenteed	10	False	1	False
guaranteed	guarentied	10	False	2	False
guaranteed	guarintee	9	False	2	False
guaranteed	guarinteed	10	False	1	False
guaranteed	guarnenteed	11	False	2	False
guaranteed	guarnted	8	False	2	False
guaranteed	guarntee	8	False	2	False
guaranteed	guarnteed	9	False	1	False
guaranteed	guarnteeded	11	False	3	False
guaranteed	guarrantee	10	False	2	False
guaranteed	guarranteed	11	False	1	False
guaranteed	guarrente	9	False	4	False
guaranteed	guarrentee	10	False	3	False
guaranteed	guarrenteed	11	False	2	False
guaranteed	guarrnteed	10	False	1	False
guaranteed	guartud	7	False	4	False
guaranteed	guranteed	9	False	1	False
guaranteed	gurented	8	False	3	False
guaranteed	gurnetted	9	False	4	False
guaranteed	quarentee	9	False	3	False
guard	cuah	4	False	3	False
guard	gauerd	6	False	2	False
guard	gaurd	5	False	2	False
guard	gerd	4	False	2	False
guard	greard	6	False	2	False
guard	gred	4	False	3	False
guard	guds	4	False	3	False
guardian	gardan	6	False	2	False
guardian	garddein	8	False	4	False
guardian	gardean	7	False	2	False
guardian	gardeane	8	False	3	False
guardian	gardeian	8	False	2	False
guardian	gardein	7	False	3	False
guardian	garden	6	False	3	True
guardian	gardener	8	False	5	True
guardian	gardenin	8	False	4	False
guardian	gardening	9	False	5	True
guardian	gardian	7	False	1	False
guardian	gardien	7	False	2	False
guardian	gardin	6	False	2	False
guardian	gardinan	8	False	2	False
guardian	gardine	7	False	3	False
guardian	gardinen	8	False	3	False
guardian	gardiun	7	False	2	False
guardian	gargean	7	False	3	False
guardian	garndene	8	False	5	False
guardian	gauadian	8	False	2	False
guardian	gaudian	7	False	2	False
guardian	gaurdain	8	False	4	False
guardian	gaurdane	8	False	4	False
guardian	gaurdian	8	False	2	False
guardian	gaurdine	8	False	4	False
guardian	gordeam	7	False	4	False
guardian	gradean	7	False	3	False
guardian	guadean	7	False	2	False
guardian	guadian	7	False	1	False
guardian	guaradine	9	False	3	False
guardian	guardain	8	False	2	False
guardian	guardean	8	False	1	False
guardian	guardeen	8	False	2	False
guardian	guarden	7	False	2	False
guardian	guardend	8	False	3	False
guardian	guardeon	8	False	2	False
guardian	guardeun	8	False	2	False
guardian	guardien	8	False	1	False
guardian	guardin	7	False	1	False
guardian	guardine	8	False	2	False
guardian	guarding	8	False	2	True
guardian	guartien	8	False	2	False
guardian	guirdean	8	False	2	False
guardian	gurdian	7	False	1	False
guardian	gurriden	8	False	4	False
guardian	quardian	8	False	1	False
guarding	garding	7	False	1	False
guarding	gaurding	8	False	2	False
guarding	greeding	8	False	3	False
guarding	gruding	7	False	3	False
guarding	guding	6	False	2	False
guards	carders	7	False	4	True
guards	garase	6	False	3	False
guards	gard's	6	False	2	False
guards	gards	5	False	1	False
guards	gauds	5	False	2	False
guards	gaurds	6	False	2	False
guards	geurds	6	False	2	False
guards	grad	4	False	3	True
guards	gres	4	False	3	False
guards	quards	6	False	1	False
guardsmen	gards_men	9	False	2	False
guess	ges	3	False	2	False
guessed	gessed	6	False	1	False
guessed	gussed	6	False	1	False
guest	gest	4	False	1	False
guidance	guidence	8	False	1	False
guide	guid	4	False	1	False
guidelines	guidlines	9	False	1	False
guildhall	giuldhall	9	False	2	False
guildhall	guild-hall	10	True	1	False
guildhall	guild_hall	10	False	1	False
guilty	gilty	5	False	1	False
guilty	guilte	6	False	1	False
guinea	genia	5	False	3	False
guinea	guenea	6	False	1	False
guinea	guinie	6	False	2	False
guinea	qunnia	6	False	3	False
guinea-pigs	guinea_pigs	11	True	1	False
guitarist	guitarest	9	False	1	False
gum	gam	3	False	1	False
gum	gun	3	False	1	True
gun	gon	3	False	1	False
gutter	guter	5	False	1	False
guttural	gutteral	8	False	1	False
gym	gymn	4	False	1	False
gym	gyms	4	False	1	True
gym	jin	3	False	3	False
gym	jym	3	False	1	False
habit	habbit	6	False	1	False
habit	habet	5	False	1	False
had	ad	2	False	1	True
had	add	3	False	2	True
had	ade	3	False	2	False
had	at	2	False	2	True
had	aud	3	False	2	False
had	av	2	False	2	True
had	hade	4	False	1	False
had	haed	4	False	1	False
had	han	3	False	1	False
had	has	3	False	1	True
had	hat	3	False	1	True
had	have	4	False	2	True
had	head	4	False	1	True
had	hed	3	False	1	False
had	hut	3	False	2	True
hadn't	haden't	7	False	1	False
hadn't	hadnt	5	False	1	False
hail	hale	4	False	2	True
hair	daire	5	False	2	False
hair	haer	4	False	1	False
hair	hand	4	False	2	True
hair	har	3	False	1	False
hair	hard	4	False	2	True
hair	hare	4	False	2	True
hair	harn	4	False	2	False
hair	hear	4	False	2	True
hair	heer	4	False	2	False
hair	heir	4	False	1	True
hair	her	3	False	2	True
hair	here	4	False	3	True
hair	hiar	4	False	2	False
hair	hier	4	False	2	False
hair	hird	4	False	2	False
hair	hire	4	False	2	True
hair	horse	5	False	4	True
hair	hoy_hoirs	9	False	6	False
hair	pear	4	False	3	True
hairdressing	hair_dressing	13	False	1	False
half	haf	3	False	1	False
half	hafe	4	False	2	False
half	haff	4	False	1	False
half	haft	4	False	2	True
half	hailf	5	False	1	False
half	halfe	5	False	1	False
half	harf	4	False	1	False
half	harlfe	6	False	2	False
half	hav	3	False	2	False
half	helf	4	False	1	False
half	hief	4	False	2	False
half	hlaf	4	False	2	False
half	hof	3	False	2	False
half past	upat	4	True	6	False
hall	holl	4	False	1	False
hall	hooem	5	False	4	False
halves	halfs	5	False	2	False
hammarskjold	hammerskjold	12	False	1	False
hammer	hamer	5	False	1	False
hamster	hapster	7	False	1	False
hand	hande	5	False	1	False
handbook	hanbook	7	False	1	False
handed	haned	5	False	1	False
handful	handfull	8	False	1	False
handicapped	handi-caped	11	True	2	False
handicapped	handicaped	10	False	1	False
handicapped	handicapt	9	False	3	False
handicapped	handichapte	11	False	3	False
handicraft	hand_craft	10	False	1	False
handicraft	handi_craft	11	False	1	False
handiwork	handy_work	10	False	2	False
handiwork	handywork	9	False	1	False
handkerchief	hankerchief	11	False	1	False
handkerchiefs	handiciekes	11	False	6	False
handkerchiefs	hankichies	10	False	4	False
handle	handel	6	False	2	False
handling	handeling	9	False	1	False
handling	handleing	9	False	1	False
hands	hans	4	False	1	False
handsome	hansem	6	False	3	False
handsome	hansome	7	False	1	False
handsome	hansum	6	False	3	False
handwork	hand_work	9	False	1	False
handwriting	hand_righting	13	False	3	False
hang	haing	5	False	1	False
hang	hand	4	False	1	True
hangar	hanger	6	False	1	True
happen	hapen	5	False	1	False
happened	hapened	7	False	1	False
happened	happend	7	False	1	False
happier	happyer	7	False	1	False
happiest	happeist	8	False	2	False
happily	happaly	7	False	1	False
happily	happly	6	False	1	False
happiness	hapiness	8	False	1	False
happiness	happy_ness	10	False	2	False
happiness	happynes	8	False	2	False
happiness	happyness	9	False	1	False
happy	apay	4	False	2	False
happy	ape	3	False	3	True
happy	appey	5	False	2	False
happy	glad	4	False	5	True
happy	h_pping	7	False	4	False
happy	hap	3	False	2	True
happy	hape	4	False	2	False
happy	happe	5	False	1	False
happy	happer	6	False	2	False
happy	happert	7	False	3	False
happy	happi	5	False	1	False
happy	happie	6	False	2	False
happy	happiy	6	False	1	False
happy	happle	6	False	2	False
happy	happler	7	False	3	False
happy	hapr	4	False	2	False
happy	hapy	4	False	1	False
happy	hepe	4	False	3	False
happy	hope	4	False	3	True
happy	hoppe	5	False	2	False
harass	harrass	7	False	1	False
harassed	halleset	8	False	4	False
harassed	harased	7	False	1	False
harassed	harast	6	False	3	False
harassed	harasted	8	False	1	False
harassed	hardst	6	False	4	False
harassed	harest	6	False	4	False
harassed	harised	7	False	2	False
harassed	harish	6	False	4	False
harassed	harist	6	False	4	False
harassed	harrasd	7	False	3	False
harassed	harrased	8	False	2	False
harassed	harrassed	9	False	1	False
harassed	harrast	7	False	4	False
harassed	harresed	8	False	2	False
harassed	harressed	9	False	2	False
harassed	harrest	7	False	4	False
harassed	harriest	8	False	5	False
harassed	harris	6	False	4	False
harassed	harrisd	7	False	3	False
harassed	harrised	8	False	2	False
harassed	harrish	7	False	4	False
harassed	harrissed	9	False	2	False
harassed	harrist	7	False	4	False
harassed	harristed	9	False	3	False
harassed	harrost	7	False	4	False
harassed	harrus	6	False	4	False
harassed	harsted	7	False	2	False
harassed	harsten	7	False	3	False
harassed	harvest	7	False	4	True
harassed	parest	6	False	5	False
harassed	parised	7	False	3	False
harbour	harber	6	False	2	False
hard	had	3	False	1	True
hard	harde	5	False	1	False
hard	hared	5	False	1	True
hard	hrd	3	False	1	False
hardly	hardely	7	False	1	False
hardly	hardley	7	False	1	False
hardly	hardy	5	False	1	True
hardware	hardwear	8	False	2	False
harm	ham	3	False	1	True
harvest	havest	6	False	1	False
has	as	2	False	1	True
has	hase	4	False	1	False
has	have	4	False	2	True
has	his	3	False	1	True
has	hos	3	False	1	True
hasn't	hasen't	7	False	1	False
hassle	hassel	6	False	2	False
haste	hast	4	False	1	True
hastily	hastely	7	False	1	False
hat	hot	3	False	1	True
hatch	hach	4	False	1	False
hatched	hached	6	False	1	False
hatches	hachess	7	False	2	False
hatchet	hachet	6	False	1	False
hate	hat	3	False	1	True
hate	heat	4	False	2	True
hated	hat	3	False	2	True
hated	hatted	6	False	1	True
hated	heated	6	False	1	True
haul	hall	4	False	1	True
have	a	1	False	3	True
have	after	5	False	4	True
have	fo	2	False	4	False
have	had	3	False	2	True
have	haf	3	False	2	False
have	har	3	False	2	False
have	has	3	False	2	True
have	hav	3	False	1	False
have	haven	5	False	1	True
have	having	6	False	3	True
have	hove	4	False	1	True
have	naf	3	False	3	False
have	of	2	False	4	True
haven't	havein't	8	False	1	False
haven't	havn't	6	False	1	False
having	have-ing	8	True	2	False
having	haveing	7	False	1	False
having	hower	5	False	5	False
hawk	hark	4	False	1	True
he	and	3	False	3	True
he	had	3	False	2	True
he	her	3	False	1	True
he	here	4	False	2	True
he	hey	3	False	1	True
he	hi	2	False	1	True
he	him	3	False	2	True
he	if	2	False	2	True
he	the	3	False	1	True
he's	his	3	False	2	True
he's	is	2	False	3	True
head	had	3	False	1	True
head	haed	4	False	2	False
head	hed	3	False	1	False
headache	headace	7	False	1	False
headmaster	Head-Master	11	True	3	False
headmaster	head-master	11	True	1	False
headmaster	head_marster	12	False	2	False
headmaster	head_master	11	False	1	False
headmaster	heardmaster	11	False	1	False
headmaster	hed_master	10	False	2	False
headmaster	hedmaster	9	False	1	False
headmaster's	head_master	11	False	3	False
headmaster's	head_masters	12	False	2	False
headmaster's	headmaster	10	False	2	True
headmaster's	headmastes	10	False	2	False
headmasters	head_masters	12	False	1	False
headmistress	had_mistiss	11	False	4	False
headmistress	head-misstress	14	True	2	False
headmistress	head_miss_dress	15	False	4	False
headmistress	head_misstress	14	False	2	False
headmistress	head_mistress	13	False	1	False
headmistress	head_mistrise	13	False	3	False
headmistress	head_mistriss	13	False	2	False
headmistress	headmisstres	12	False	2	False
headmistress	headmisstress	13	False	1	False
headmistress	headmister	10	False	3	False
headmistress	headmisteress	13	False	1	False
headmistress	headmisters	11	False	2	False
headmistress	headmistres	11	False	1	False
headmistress	headmistriss	12	False	1	False
headmistress's	head_mistrises	14	False	4	False
headmistress's	headmissteress	14	False	4	False
headmistress's	headmisstres'	13	False	3	False
headmistress's	headmisstresse's	16	False	2	False
headmistress's	headmistresses	14	False	1	True
headquarters	headquoters	11	False	2	False
health	helth	5	False	1	False
healthwise	health_ways	11	False	4	False
healthy	heathy	6	False	1	False
healthy	helthy	6	False	1	False
heap	heep	4	False	1	False
hear	her	3	False	1	True
hear	here	4	False	2	True
heard	had	3	False	2	True
heard	hadr	4	False	3	False
heard	haed	4	False	2	False
heard	hald	4	False	2	False
heard	hard	4	False	1	True
heard	has	3	False	3	True
heard	hat	3	False	3	True
heard	haud	4	False	2	False
heard	haurd	5	False	2	False
heard	head	4	False	1	True
heard	heared	6	False	1	False
heard	hed	3	False	2	False
heard	heod	4	False	2	False
heard	her	3	False	2	True
heard	herd	4	False	1	True
heard	here	4	False	2	True
heard	hered	5	False	2	False
heard	hird	4	False	2	False
heard	hod	3	False	3	True
heard	hode	4	False	4	False
heard	hond	4	False	3	False
heard	hot	3	False	4	True
heard	hrad	4	False	2	False
heard	hurd	4	False	2	False
hearing	hereing	7	False	2	False
hearing	hering	6	False	1	False
heart	hart	4	False	1	True
heart-throb	heart_throb	11	True	1	False
heart-rending	heartrendering	14	True	3	False
hearty	hartty	6	False	2	False
heat	heet	4	False	1	False
heaven	heven	5	False	1	False
heavily	heavilly	8	False	1	False
heavy	havey	5	False	2	False
heavy	heavey	6	False	1	False
hedge	caredle	7	False	4	False
hedge	dredging	8	False	5	True
hedge	fedj	4	False	3	False
hedge	hach	4	False	4	False
hedge	hagch	5	False	4	False
hedge	hage	4	False	2	False
hedge	hagi	4	False	3	False
hedge	headge	6	False	1	False
hedge	heage	5	False	1	False
hedge	hedage	6	False	1	False
hedge	hedg	4	False	1	False
hedge	heg	3	False	2	False
hedge	hegde	5	False	2	False
hedge	hege	4	False	1	False
hedge	heger	5	False	2	False
hedge	heght	5	False	3	False
hedge	heje	4	False	2	False
hedge	heltege	7	False	3	False
hedge	herders	7	False	4	True
hedge	hers	4	False	3	True
hedge	hiela	5	False	4	False
hedge	higde	5	False	3	False
hedge	hoech	5	False	4	False
hedge	lodge	5	False	2	True
hedge	pedge	5	False	1	False
hedge	teser	5	False	4	False
hedge	thehedt	7	False	5	False
heel	heal	4	False	1	True
heel	hel	3	False	1	False
heel	hell	4	False	1	True
height	fight	5	False	2	True
height	hait	4	False	3	False
height	heighth	7	False	1	False
height	heigth	6	False	2	False
height	heit	4	False	2	False
height	hid	3	False	4	True
height	hieght	6	False	2	False
height	hieyth	6	False	4	False
height	high	4	False	2	True
height	highed	6	False	3	False
height	hight	5	False	1	False
height	higt	4	False	2	False
height	higth	5	False	3	False
height	hit	3	False	3	True
height	hite	4	False	4	False
heightened	hieghtened	10	False	2	False
heinous	hienous	7	False	2	False
held	hald	4	False	1	False
helicopter	aacock	6	False	8	False
helicopter	alonalp	7	False	8	False
helicopter	aroaretr	8	False	8	False
helicopter	ate_copter	10	False	4	False
helicopter	elecopter	9	False	2	False
helicopter	elegtrer	8	False	6	False
helicopter	elekot	6	False	6	False
helicopter	elicopter	9	False	1	False
helicopter	ellcoster	9	False	3	False
helicopter	fhelleocker	11	False	5	False
helicopter	hacet	5	False	7	False
helicopter	halcorttry	10	False	5	False
helicopter	halel	5	False	7	False
helicopter	halke	5	False	7	False
helicopter	heacokten	9	False	4	False
helicopter	healckter	9	False	4	False
helicopter	hecoter	7	False	3	False
helicopter	helcopet	8	False	3	False
helicopter	helcopter	9	False	1	False
helicopter	helcot	6	False	4	False
helicopter	helcoter	8	False	2	False
helicopter	helcotor	8	False	3	False
helicopter	helecepter	10	False	2	False
helicopter	helecocker	10	False	3	False
helicopter	helecoper	9	False	2	False
helicopter	helecopeter	11	False	2	False
helicopter	helecopker	10	False	2	False
helicopter	helecopter	10	False	1	False
helicopter	helecoptor	10	False	2	False
helicopter	helepier	8	False	4	False
helicopter	heleycopter	11	False	2	False
helicopter	helicockter	11	False	2	False
helicopter	helicoctor	10	False	2	False
helicopter	helicoper	9	False	1	False
helicopter	helicopeter	11	False	1	False
helicopter	helicopitor	11	False	2	False
helicopter	helicoptor	10	False	1	False
helicopter	helicoter	9	False	1	False
helicopter	helicotot	9	False	3	False
helicopter	helictor	8	False	3	False
helicopter	hellecopter	11	False	2	False
helicopter	hellecoter	10	False	3	False
helicopter	hellicoptor	11	False	2	False
helicopter	helycopter	10	False	1	False
helicopter	heolop	6	False	6	False
helicopter	herleacoter	11	False	4	False
helicopter	hetecoper	9	False	3	False
helicopter	heught	6	False	7	False
helicopter	hicocter	8	False	3	False
helicopter	hilapter	8	False	4	False
helicopter	hleecoter	9	False	4	False
helicopter	hleopter	8	False	3	False
helicopter	holkt	5	False	7	False
helicopter	huelecopter	11	False	2	False
hello	hellow	6	False	1	False
hello	helo	4	False	1	False
help	halp	4	False	1	False
help	held	4	False	1	True
help	hlp	3	False	1	False
helped	help	4	False	2	True
helped	helpt	5	False	2	False
helped	hopled	6	False	3	False
helpful	helful	6	False	1	False
helpful	helpfll	7	False	1	False
helpful	helpfull	8	False	1	False
helping	halping	7	False	1	False
helping	hellping	8	False	1	False
helps	hell	4	False	2	True
hemorrhage	hemorrage	9	False	1	False
hen	han	3	False	1	False
hence	hense	5	False	1	False
her	har	3	False	1	False
her	he	2	False	1	True
her	here	4	False	1	True
her	hir	3	False	1	False
her	them	4	False	2	True
her a	hera	4	True	1	False
herd	heard	5	False	1	True
here	eate	4	False	3	False
here	hah	3	False	3	False
here	hair	4	False	3	True
here	haiw	4	False	3	False
here	handr	5	False	4	False
here	har	3	False	2	False
here	hare	4	False	1	True
here	hay	3	False	3	True
here	he	2	False	2	True
here	hea	3	False	2	False
here	head	4	False	2	True
here	hear	4	False	2	True
here	heat	4	False	2	True
here	heer	4	False	2	False
here	heere	5	False	1	False
here	heir	4	False	2	True
here	her	3	False	1	True
here	hera	4	False	1	False
here	herd	4	False	1	True
here	herre	5	False	1	False
here	hes	3	False	2	True
here	hiar	4	False	3	False
here	hir	3	False	2	False
here	hire	4	False	1	True
here	hiyr	4	False	3	False
here	hon	3	False	3	True
here	hreb	4	False	2	False
here	hree	4	False	2	False
here	liet	4	False	4	False
here	poit	4	False	4	False
here	thehe	5	False	2	False
here	there	5	False	1	True
here	three	5	False	3	True
here	werr	4	False	2	False
hereafter	hearafter	9	False	2	False
heretofore	heretofor	9	False	1	False
herewith	hearwith	8	False	2	False
hero	heroe	5	False	1	False
herself	herslef	7	False	2	False
hesitate	hesatate	8	False	1	False
hesitate	hesetate	8	False	1	False
heuristics	heuritics	9	False	1	False
heyday	heydey	6	False	1	False
hid	hide	4	False	1	True
hide	hid	3	False	1	True
hide-out	hidout	6	True	2	False
hierarchical	hierachial	10	False	2	False
hierarchy	heiarky	7	False	4	False
hierarchy	heirarchy	9	False	2	False
hierarchy	hierchy	7	False	2	False
high	hey	3	False	3	True
high	hie	3	False	2	True
high	hiegh	5	False	1	False
high	higth	5	False	1	False
high	hye	3	False	3	False
high-ranking	highranking	11	True	1	False
higher	hg	2	False	4	False
higher	hier	4	False	2	False
higher	hire	4	False	3	True
highest	heightst	8	False	2	False
highest	hiest	5	False	2	False
hill	hil	3	False	1	False
hill	hile	4	False	1	False
him	em	2	False	2	True
him	ham	3	False	1	True
him	he	2	False	2	True
him	hem	3	False	1	True
him	heme	4	False	2	True
him	hime	4	False	1	False
him	hin	3	False	1	False
him	his	3	False	1	True
him	hon	3	False	2	True
him	thi	3	False	2	False
himself	him_sall	8	False	3	False
himself	him_self	8	False	1	False
himself	himselfe	8	False	1	False
himself	hinself	7	False	1	False
hindrance	hinderance	10	False	1	False
hindrance	hinderence	10	False	2	False
hinge	hindge	6	False	1	False
hinge	hing	4	False	1	True
hint	hent	4	False	1	False
hippopotamus	hippopatams	11	False	2	False
hire	higher	6	False	3	True
his	has	3	False	1	True
his	he	2	False	2	True
his	he's	4	False	2	True
his	hed	3	False	2	False
his	hes	3	False	1	True
his	him	3	False	1	True
his	is	2	False	1	True
his	it	2	False	2	True
his	its	3	False	2	True
his	this	4	False	1	True
history	histroy	7	False	2	False
history	histry	6	False	1	False
hit	hat	3	False	1	True
hit	het	3	False	1	False
hit	it	2	False	1	True
hitting	hiting	6	False	1	False
hoarse	horse	5	False	1	True
hoarse	hourse	6	False	1	False
hoax	houx	4	False	1	False
hobbies	hobbys	6	False	2	False
hobby	hobbie	6	False	2	False
hockey	hocky	5	False	1	False
hoe	ho	2	False	1	True
hoe	how	3	False	1	True
hog	hag	3	False	1	True
hold	hod	3	False	1	True
hold	holed	5	False	1	True
holding	holing	6	False	1	True
hole	hol	3	False	1	False
hole	hold	4	False	1	True
holiday	hoilday	7	False	2	False
holiday	holaday	7	False	1	False
holiday	holday	6	False	1	False
holiday	holiday	7	False	0	True
holiday	holliday	8	False	1	False
hollow	holow	5	False	1	False
holy	holey	5	False	1	True
holy	holly	5	False	1	True
home	hom	3	False	1	False
home	homr	4	False	1	False
home	hone	4	False	1	True
home-made	homemade	8	True	1	True
homely	homley	6	False	2	False
homely	homly	5	False	1	False
homesick	homsick	7	False	1	False
homework	home_work	9	False	1	False
homework	homeworks	9	False	1	False
honest	anest	5	False	2	False
honest	hoenst	6	False	2	False
honest	onest	5	False	1	False
honey	hony	4	False	1	False
honey	hunny	5	False	2	False
honeymoon	honey_moon	10	False	1	False
honour	honer	5	False	2	True
honourable	honerable	9	False	2	False
honoured	honered	7	False	2	False
hook	hok	3	False	1	False
hoop	hop	3	False	1	True
hop	hope	4	False	1	True
hope	hop	3	False	1	True
hoped	hopped	6	False	1	True
hopeless	hopless	7	False	1	False
hoping	hopeing	7	False	1	False
hoping	hopping	7	False	1	True
hopping	hope	4	False	4	True
hopping	hoping	6	False	1	True
hopscotch	hop_scotch	10	False	1	False
hopscotch	hopskotch	9	False	1	False
horn	hon	3	False	1	True
horn	hone	4	False	2	True
horn-rimmed	horn_rimed	10	True	2	False
horn-rimmed	horned_rim	10	True	6	False
horrible	horible	7	False	1	False
horrible	horrable	8	False	1	False
horrid	horried	7	False	1	False
horrifying	horrifiring	11	False	2	False
horse	haers	5	False	3	False
horse	hares	5	False	3	True
horse	hase	4	False	2	False
horse	haurs	5	False	3	False
horse	hause	5	False	2	False
horse	hoarse	6	False	1	True
horse	hoes	4	False	2	True
horse	hores	5	False	2	False
horse	horese	6	False	1	False
horse	horres	6	False	2	False
horse	hors	4	False	1	False
horse	horues	6	False	2	False
horse	hos	3	False	2	True
horse	hose	4	False	1	True
horse	hoses	5	False	2	True
horse	hosres	6	False	3	False
horse	host	4	False	2	True
horse	hosue	5	False	2	False
horse	houes	5	False	3	False
horse	houre	5	False	2	False
horse	houres	6	False	3	False
horse	hourse	6	False	1	False
horse	hous	4	False	2	False
horse	house	5	False	1	True
horse	howrse	6	False	1	False
horse	hrouss	6	False	3	False
horse	puss	4	False	4	True
horses	hores	5	False	1	False
horses	horeses	7	False	1	False
hose	hoes	4	False	2	True
hospital	horsuplo	8	False	6	False
hospital	hostpital	9	False	1	False
hot	aht	3	False	2	False
hot	hala	4	False	3	False
hot	hat	3	False	1	True
hot	hoot	4	False	1	True
hot	hote	4	False	1	False
hot	rat	3	False	2	True
hot	tert	4	False	3	False
hot	thot	4	False	1	False
hothouses	hot_houses	10	False	1	False
hotel	hotell	6	False	1	False
hotel	hotle	5	False	2	False
hour	our	3	False	1	True
hours	houres	6	False	1	False
hours	ours	4	False	1	True
house	haws	4	False	3	True
house	hoesh	5	False	2	False
house	hones	5	False	3	True
house	hose	4	False	1	True
house	hosen	5	False	2	False
house	hoses	5	False	2	True
house	hosre	5	False	2	False
house	houe	4	False	1	False
house	houes	5	False	2	False
house	hous	4	False	1	False
house	houses	6	False	1	True
house point	housepoint	10	True	1	False
house points	housepoints	11	True	1	False
household	houshe	6	False	4	False
households	housholds	9	False	1	False
houses	hoses	5	False	1	True
houses	howses	6	False	1	False
how	haw	3	False	1	True
how	hou	3	False	1	False
however	how	3	False	4	True
however	howeverr	8	False	1	False
however	howevery	8	False	1	False
