correct_word	non_word	len	space_or_hyphen	levenshtein	real_word_error
position	postion	7	False	1	False
positron	positon	7	False	1	False
possess	posess	6	False	1	False
possessed	posessed	8	False	1	False
possesses	posesses	8	False	1	False
possesses	posseses	8	False	1	False
possessing	posessing	9	False	1	False
possessing	possesing	9	False	1	False
possession	posession	9	False	1	False
possession	possesion	9	False	1	False
possibility	possibilty	10	False	1	False
possible	possable	8	False	1	False
possibly	possably	8	False	1	False
power	pwoer	5	False	2	False
powerful	powerfull	9	False	1	False
practical	practial	8	False	1	False
practically	practially	10	False	1	False
practically	practicaly	10	False	1	False
practically	practicly	9	False	2	False
practitioner	practicioner	12	False	1	False
practitioners	practicioners	13	False	1	False
prairie	prairy	6	False	2	False
preamble	preample	8	False	1	False
precede	preceed	7	False	2	False
preceded	preceeded	9	False	1	False
precedes	preceeds	8	False	2	False
preceding	preceeding	10	False	1	False
precursor	precurser	9	False	1	False
predecessor	precedessor	11	False	2	False
predominately	prominately	11	False	2	False
preferably	preferrably	11	False	1	False
preferred	prefered	8	False	1	False
preferring	prefering	9	False	1	False
pregnancies	pregancies	10	False	1	False
premiere	premeire	8	False	2	False
premiered	premeired	9	False	2	False
preparation	prepartion	10	False	1	False
prepare	prepair	7	False	2	False
prerogative	perogative	10	False	1	False
presence	presense	8	False	1	False
presidential	presidental	11	False	1	False
prestigious	prestigeous	11	False	1	False
prestigious	prestigous	10	False	1	False
presumably	presumibly	10	False	1	False
prevalent	prevelant	9	False	2	False
previous	previvous	9	False	1	False
primitive	primative	9	False	1	False
primitively	primatively	11	False	1	False
primitives	primatives	10	False	1	False
primordial	primordal	9	False	1	False
principal	pricipal	8	False	1	False
principle	priciple	8	False	1	False
privilege	privelege	9	False	1	False
privilege	privelige	9	False	2	False
privilege	privilage	9	False	1	False
privilege	priviledge	10	False	1	False
privilege	privledge	9	False	2	False
privileged	priveleged	10	False	1	False
privileged	priveliged	10	False	2	False
privileges	priveledges	11	False	2	False
privileges	priveleges	10	False	1	False
privileges	priveliges	10	False	2	False
privileges	priviledges	11	False	1	False
pro tem	protem	6	True	1	False
probability	probalibity	11	False	2	False
probably	probablly	9	False	1	False
probably	probaly	7	False	1	False
problem	probelm	7	False	2	False
procedure	procedger	9	False	3	False
procedure	proceedure	10	False	1	False
proceed	procede	7	False	2	False
proceeded	proceded	8	False	1	False
proceeding	proceding	9	False	1	False
proceedings	procedings	10	False	1	False
process	proccess	8	False	1	False
processing	proccessing	11	False	1	False
proclaimed	proclamed	9	False	1	False
proclaiming	proclaming	10	False	1	False
proclamation	proclomation	12	False	1	False
profession	profesion	9	False	1	False
profession	proffesion	10	False	2	False
professor	profesor	8	False	1	False
professor	proffesor	9	False	2	False
profusion	profesion	9	False	1	False
program	progrom	7	False	1	False
programmable	programable	11	False	1	False
programs	progroms	8	False	1	False
prohibition	prohabition	11	False	1	False
prolegomena	prologomena	11	False	1	False
prolific	profilic	8	False	2	False
prominence	prominance	10	False	1	False
prominent	prominant	9	False	1	False
prominently	prominantly	11	False	1	False
prominently	prominately	11	False	3	False
promiscuous	promiscous	10	False	1	False
pronominal	pronomial	9	False	1	False
pronunciation	pronounciation	14	False	1	False
propaganda	propoganda	10	False	1	False
propagate	propogate	9	False	1	False
propagates	propogates	10	False	1	False
propeller	propellor	9	False	1	False
propellers	propellors	10	False	1	False
proper	propper	7	False	1	False
prophecy	prophacy	8	False	1	False
proportions	propotions	10	False	1	False
proprietary	propietary	10	False	1	False
proprietary	proprietory	11	False	1	False
proselytizing	proseletyzing	13	False	2	False
protagonist	protaganist	11	False	1	False
protagonists	protaganists	12	False	1	False
protein	protem	6	False	2	False
protuberance	protruberance	13	False	1	False
provided	provded	7	False	1	False
pseudonym	pseudonyn	9	False	1	False
pseudonymous	pseudononymous	14	False	2	False
psychic	psyhic	6	False	1	False
psychic	pyscic	6	False	3	False
psychology	psycology	9	False	1	False
publicly	publically	10	False	2	False
pumpkin	pumkin	6	False	1	False
purpose	perphas	7	False	4	False
purposely	purposedly	10	False	1	False
pursue	persue	6	False	1	False
pursuing	persuing	8	False	1	False
pursuit	persuit	7	False	1	False
putting	puting	6	False	1	False
quantity	quantaty	8	False	1	False
quantity	quantitiy	9	False	1	False
quarantine	quarantaine	11	False	1	False
quickly	quicklyu	8	False	1	False
quiet	qtuie	5	False	2	False
quiet	qutie	5	False	2	False
quite	qtuie	5	False	2	False
quite	qutie	5	False	2	False
quizzes	quizes	6	False	1	False
rabbinical	rabinnical	10	False	2	False
rarefied	rarified	8	False	1	False
ratify	radify	6	False	1	False
real	rela	4	False	2	False
realised	relized	7	False	2	False
realized	relized	7	False	1	False
really	erally	6	False	2	False
really	raelly	6	False	2	False
really	realy	5	False	1	False
really	realyl	6	False	2	False
really	relaly	6	False	2	False
recall	reacll	6	False	2	False
receded	receeded	8	False	1	False
receding	receeding	9	False	1	False
receipt	reciept	7	False	2	False
receive	recieve	7	False	2	False
received	recieved	8	False	2	False
receiver	reciever	8	False	2	False
receivers	recievers	9	False	2	False
receives	recieves	8	False	2	False
receiving	recieving	9	False	2	False
recipient	recepient	9	False	1	False
recipient	recipiant	9	False	1	False
recipients	recepients	10	False	1	False
recipients	recipiants	10	False	1	False
recognize	recogize	8	False	1	False
recommend	reccomend	9	False	2	False
recommend	reccommend	10	False	1	False
recommend	recomend	8	False	1	False
recommended	reccomended	11	False	2	False
recommended	reccommended	12	False	1	False
recommended	recomended	10	False	1	False
recommending	reccomending	12	False	2	False
recommending	reccommending	13	False	1	False
recommending	recomending	11	False	1	False
recommends	recomends	9	False	1	False
reconciliation	reconcilation	13	False	1	False
reconnaissance	reconaissance	13	False	1	False
reconnaissance	reconnaissence	14	False	1	False
record	recrod	6	False	2	False
recreational	recrational	11	False	1	False
recurring	reccuring	9	False	2	False
reevaluated	revaluated	10	False	1	False
reference	referrence	10	False	1	False
reference	refference	10	False	1	False
referral	referal	7	False	1	False
referred	refered	7	False	1	False
referred	reffered	8	False	2	False
referring	refering	8	False	1	False
refers	referrs	7	False	1	False
refrigerator	refridgerator	13	False	1	False
refusal	refusla	7	False	2	False
regardless	irregardless	12	False	2	True
regular	regluar	7	False	2	False
regularly	reguarly	8	False	1	False
regularly	regularily	10	False	1	False
rehearsal	rehersal	8	False	1	False
relationship	relatiopnship	13	False	1	False
relatively	relativly	9	False	1	False
relevance	relevence	9	False	1	False
relevant	relevent	8	False	1	False
relieve	releive	7	False	2	False
relieved	releived	8	False	2	False
religious	religeous	9	False	1	False
religious	religous	8	False	1	False
remember	remeber	7	False	1	False
remembrance	rememberance	12	False	1	False
remembrance	remembrence	11	False	1	False
reminiscent	reminescent	11	False	1	False
remnant	reminent	8	False	2	False
renown	reknown	7	False	1	False
renowned	reknowned	9	False	1	False
repartition	repatition	10	False	1	False
repentance	repentence	10	False	1	False
repentant	repentent	9	False	1	False
repetition	repatition	10	False	1	False
repetition	repetion	8	False	2	False
representative	representive	12	False	2	False
representatives	representives	13	False	2	False
required	recquired	9	False	1	False
resemblance	resemblence	11	False	1	False
resemblance	ressemblance	12	False	1	False
resemblance	ressemblence	12	False	2	False
resemble	ressemble	9	False	1	False
resembled	ressembled	10	False	1	False
resembling	ressembling	11	False	1	False
reside	recide	6	False	1	False
resided	recided	7	False	1	False
resident	recident	8	False	1	False
residents	recidents	9	False	1	False
residing	reciding	8	False	1	False
resistance	resistence	10	False	1	False
resistant	resistent	9	False	1	False
resistible	resistable	10	False	1	False
response	reponse	7	False	1	False
response	responce	8	False	1	False
responsibility	responnsibilty	14	False	2	False
responsible	reponsible	10	False	1	False
restaurant	restaraunt	10	False	2	False
restaurant	resteraunt	10	False	3	False
restaurant	restraunt	9	False	3	False
restaurants	restaraunts	11	False	2	False
restaurants	resteraunts	11	False	3	False
restoration	restauration	12	False	2	False
restraint	restraunt	9	False	1	False
resurrecting	resurecting	11	False	1	False
resurrection	ressurection	12	False	2	False
retaliated	retalitated	11	False	1	False
retaliation	retalitation	12	False	1	False
reversible	reversable	10	False	1	False
revolutionary	revolutionar	12	False	1	False
rewrite	rewriet	7	False	2	False
rhyme	rhymme	6	False	1	False
rhythm	rhythem	7	False	1	False
rhythm	rhythim	7	False	1	False
rhythm	rythem	6	False	2	False
rhythm	rythim	6	False	2	False
rhythm	rythm	5	False	1	False
ridiculous	rediculous	10	False	1	False
rigor	rigeur	6	False	2	False
rigorous	rigourous	9	False	1	False
rigour	rigeur	6	False	1	False
ringing	rininging	9	False	2	False
rococo	rococco	7	False	1	False
room-mate	roomate	7	True	2	False
roommate	roomate	7	False	1	False
roughly	rougly	6	False	1	False
rule	rulle	5	False	1	False
sacrifice	sacrafice	9	False	1	False
safety	saftey	6	False	2	False
salary	salery	6	False	1	False
same	smae	4	False	2	False
sandwich	sandwhich	9	False	1	False
sassy	sasy	4	False	1	False
satellite	satelite	8	False	1	False
satellite	sattelite	9	False	2	False
satellites	satelites	9	False	1	False
satellites	sattelites	10	False	2	False
satyr	sotyr	5	False	1	False
says	sasy	4	False	2	False
says	syas	4	False	2	False
scalable	scaleable	9	False	1	False
schedule	schedual	8	False	2	False
scholarly	scholarstic	11	False	4	False
scholastic	scholarstic	11	False	1	False
sclera	clera	5	False	1	False
script	scirpt	6	False	2	False
script	scripot	7	False	1	False
scroll	scoll	5	False	1	False
secede	seceed	6	False	2	False
seceded	secceeded	9	False	2	False
seceded	seceeded	8	False	1	False
secretary	secratary	9	False	1	False
secretary	secretery	9	False	1	False
seize	sieze	5	False	2	False
seized	siezed	6	False	2	False
seizing	siezing	7	False	2	False
seizure	siezure	7	False	2	False
seizures	siezures	8	False	2	False
sense	sence	5	False	1	False
separate	seperate	8	False	1	False
separated	seperated	9	False	1	False
separately	seperately	10	False	1	False
separates	seperates	9	False	1	False
separating	seperating	10	False	1	False
separation	seperation	10	False	1	False
sepulcher	sepulchure	10	False	2	False
sepulcher	sepulcre	8	False	2	False
sepulchre	sepulchure	10	False	1	False
sepulchre	sepulcre	8	False	1	False
sergeant	sargant	7	False	2	False
serval	cervial	7	False	2	False
servile	cervial	7	False	3	False
several	severeal	8	False	1	False
severely	severley	8	False	2	False
shadow	shaddow	7	False	1	False
sheath	sheat	5	False	1	False
sheet	sheat	5	False	1	False
sheriff	sherif	6	False	1	False
shining	shineing	8	False	1	False
should	shoudl	6	False	2	False
should	shoudln	7	False	2	False
should	sould	5	False	1	False
shouldn't	shoudln	7	False	4	False
shouldn't	shouldnt	8	False	1	False
show	sohw	4	False	2	False
sidereal	sedereal	8	False	1	False
sidereal	sideral	7	False	1	False
siege	seige	5	False	2	False
signatories	signitories	11	False	1	False
signatory	signitory	9	False	1	False
significantly	signifantly	11	False	2	False
significantly	significently	13	False	1	False
similar	similiar	8	False	1	False
similar	simmilar	8	False	1	False
similarity	similiarity	11	False	1	False
similarly	similarily	10	False	1	False
simpler	simplier	8	False	1	False
simply	simpley	7	False	1	False
simultaneous	simultanous	11	False	1	False
since	sicne	5	False	2	False
since	sinse	5	False	1	False
sincerely	sincerley	9	False	2	False
sines	sinse	5	False	2	False
singsong	singsog	7	False	1	False
size	sieze	5	False	1	False
sized	siezed	6	False	1	False
sizing	siezing	7	False	1	False
sneeze	snese	5	False	2	False
sold	sould	5	False	1	False
soldiers	soliders	8	False	2	False
soliloquy	soliliquy	9	False	1	False
solitary	solatary	8	False	1	False
some	smoe	4	False	2	False
some	soem	4	False	2	False
sophisticated	sophicated	10	False	3	False
sophisticated	suphisticated	13	False	1	False
sophomore	sophmore	8	False	1	False
sound	soudn	5	False	2	False
sounds	soudns	6	False	2	False
soup	suop	4	False	2	False
south	sourth	6	False	1	False
southern	sourthern	9	False	1	False
souvenir	souvenier	9	False	1	False
souvenirs	souveniers	10	False	1	False
sovereign	soverign	8	False	1	False
sovereignty	sovereignity	12	False	1	False
sovereignty	soverignity	11	False	2	False
specialised	speciallized	12	False	2	False
specialized	speciallized	12	False	1	False
specific	specif	6	False	2	True
specify	specif	6	False	1	True
specimen	speciman	8	False	1	False
spectacular	spectauclar	11	False	2	False
speech	speach	6	False	1	False
spermatozoa	spermatozoan	12	False	1	False
spermatozoon	spermatozoan	12	False	1	False
sponsor	sponser	7	False	1	False
sponsored	sponzored	9	False	1	False
spontaneous	spontanous	10	False	1	False
spread	spreaded	8	False	2	False
start	strat	5	False	2	False
statement	statment	8	False	1	False
stop	stpo	4	False	2	False
stories	storeis	7	False	2	False
stories	storise	7	False	2	False
story	sotry	5	False	2	False
story	sotyr	5	False	3	False
story	stopry	6	False	1	False
story	stoyr	5	False	2	False
story	stroy	5	False	2	False
strand	strnad	6	False	2	False
strange	stange	6	False	1	False
strata	strat	5	False	1	False
strategic	startegic	9	False	2	False
strategies	startegies	10	False	2	False
strategies	stradegies	10	False	1	False
strategy	startegy	8	False	2	False
strategy	stradegy	8	False	1	False
strength	strenght	8	False	2	False
strengthen	strenghen	9	False	1	False
strengthen	strenghten	10	False	2	False
strengthened	strenghened	11	False	1	False
strengthened	strenghtened	12	False	2	False
strengthening	strenghening	12	False	1	False
strengthening	strenghtening	13	False	2	False
strenuous	strenous	8	False	1	False
strictest	strictist	9	False	1	False
stringent	stingent	8	False	1	False
striven	strived	7	False	1	False
strongest	stornegst	9	False	4	False
strove	strived	7	False	2	False
structure	stucture	8	False	1	False
structured	stuctured	9	False	1	False
stubbornness	stubborness	11	False	1	False
study	studdy	6	False	1	False
stylus	stilus	6	False	1	False
subpoena	sepina	6	False	4	False
subsidiary	subsidary	9	False	1	False
subsidiary	subsiduary	10	False	1	False
substance	substace	8	False	1	False
substantial	substatial	10	False	1	False
subterranean	subterranian	12	False	1	False
subtract	substract	9	False	1	False
subtracted	substracted	11	False	1	False
subtracting	substracting	12	False	1	False
subtraction	substraction	12	False	1	False
subtracts	substracts	10	False	1	False
succeed	seceed	6	False	2	False
succeed	suceed	6	False	1	False
succeeded	secceeded	9	False	1	False
succeeded	seceeded	8	False	2	False
succeeded	suceeded	8	False	1	False
succeeding	suceeding	9	False	1	False
succeeds	suceeds	7	False	1	False
success	sucess	6	False	1	False
successes	sucesses	8	False	1	False
successful	succesful	9	False	1	False
successful	successfull	11	False	1	False
successful	sucesful	8	False	2	False
successful	sucessfull	10	False	2	False
successfully	succesfully	11	False	1	False
successfully	succesfuly	10	False	2	False
successfully	sucesfully	10	False	2	False
successfully	sucesfuly	9	False	3	False
successfully	sucessfully	11	False	1	False
successfully	sucessfuly	10	False	2	False
succession	succesion	9	False	1	False
succession	sucesion	8	False	2	False
succession	sucession	9	False	1	False
successive	succesive	9	False	1	False
successive	sucessive	9	False	1	False
sufficient	sufficent	9	False	1	False
sufficiently	sufficently	11	False	1	False
suffrage	sufferage	9	False	1	False
summary	sumary	6	False	1	False
superintendent	superintendant	14	False	1	False
supersede	supercede	9	False	1	False
superseded	superceded	10	False	1	False
supplanted	surplanted	10	False	1	False
support	wupport	7	False	1	False
suppose	supose	6	False	1	False
supposed	suposed	7	False	1	False
supposedly	suposedly	9	False	1	False
supposes	suposes	7	False	1	False
supposing	suposing	8	False	1	False
suppress	supress	7	False	1	False
suppressed	supressed	9	False	1	False
suppressed	surpressed	10	False	1	False
suppresses	supresses	9	False	1	False
suppressing	supressing	10	False	1	False
surely	surley	6	False	2	False
surly	surley	6	False	1	False
surprise	suprise	7	False	1	False
surprise	suprize	7	False	2	False
surprise	surprize	8	False	1	False
surprised	suprised	8	False	1	False
surprised	suprized	8	False	2	False
surprised	surprized	9	False	1	False
surprising	suprising	9	False	1	False
surprising	suprizing	9	False	2	False
surprising	surprizing	10	False	1	False
surprisingly	suprisingly	11	False	1	False
surprisingly	suprizingly	11	False	2	False
surprisingly	surprizingly	12	False	1	False
surrendered	surrended	9	False	2	False
surreptitious	surrepetitious	14	False	1	False
surreptitious	surreptious	11	False	2	False
surreptitiously	surrepetitiously	16	False	1	False
surreptitiously	surreptiously	13	False	2	False
surround	suround	7	False	1	False
surrounded	surounded	9	False	1	False
surrounded	surrended	9	False	2	False
surrounding	surounding	10	False	1	False
surroundings	suroundings	11	False	1	False
surrounds	surounds	8	False	1	False
surveyor	surveyer	8	False	1	False
survivors	survivers	9	False	1	False
susceptible	suseptible	10	False	1	False
swear	swaer	5	False	2	False
swears	swaers	6	False	2	False
swimming	swiming	7	False	1	False
symmetric	symmetral	9	False	2	False
symmetrical	symetrical	10	False	1	False
symmetrically	symetrically	12	False	1	False
symmetrically	symmetricaly	12	False	1	False
symmetry	symetry	7	False	1	False
synonymous	synonomous	10	False	1	False
syphilis	syphyllis	9	False	2	False
syrup	syrap	5	False	1	False
take	tkae	4	False	2	False
takes	tkaes	5	False	2	False
taking	tkaing	6	False	2	False
talked	talekd	6	False	2	False
talking	tlaking	7	False	2	False
targeted	targetted	9	False	1	False
targeting	targetting	10	False	1	False
taste	tast	4	False	1	False
tattoos	tattooes	8	False	1	False
taught	teached	7	False	5	False
taxonomic	taxanomic	9	False	1	False
taxonomy	taxanomy	8	False	1	False
technician	techician	9	False	1	False
technicians	techicians	10	False	1	False
temperament	temperment	10	False	1	False
temperate	temparate	9	False	1	False
temperature	temperture	10	False	1	False
tendencies	tendancies	10	False	1	False
tendency	tendancy	8	False	1	False
tennis player	tennisplayer	12	True	1	False
tentacle	tenacle	7	False	1	False
tentacles	tenacles	8	False	1	False
terrestrial	terrestial	10	False	1	False
territories	terriories	10	False	1	False
territory	terriory	8	False	1	False
terrorist	territorist	11	False	2	False
than	tahn	4	False	2	False
than	thna	4	False	2	False
that	taht	4	False	2	False
that	tath	4	False	2	False
that	thgat	5	False	1	False
that	thta	4	False	2	False
that	tyhat	5	False	1	False
the	tghe	4	False	1	False
the	ther	4	False	1	False
the	thge	4	False	1	False
the	tje	3	False	1	False
the	tjhe	4	False	1	False
theater	theather	8	False	1	False
theatre	theather	8	False	2	False
their	ther	4	False	1	False
their	theri	5	False	2	False
their	thier	5	False	2	False
themselves	themselfs	9	False	2	False
then	thne	4	False	2	False
theologian	theologist	10	False	2	False
there	ther	4	False	1	False
these	theese	6	False	1	False
they	tehy	4	False	2	False
they	tyhe	4	False	2	False
thickening	thikning	8	False	2	False
thief	theif	5	False	2	False
thieves	theives	7	False	2	False
thing	thign	5	False	2	False
thing	thnig	5	False	2	False
things	thigns	6	False	2	False
things	thigsn	6	False	2	False
things	thnigs	6	False	2	False
think	thikn	5	False	2	False
think	thiunk	6	False	1	False
think	tihkn	5	False	3	False
thinking	thikning	8	False	2	False
thinks	thikns	6	False	2	False
third	thrid	5	False	2	False
this	thsi	4	False	2	False
this	tihs	4	False	2	False
thoroughly	throughly	9	False	1	False
those	ethose	6	False	1	False
those	thsoe	5	False	2	False
three	threee	6	False	1	False
threshold	threshhold	10	False	1	False
through	throught	8	False	1	False
through	thru	4	False	3	False
throughout	throught	8	False	2	False
time	tiem	4	False	2	False
time	timne	5	False	1	False
time	tiome	5	False	1	False
tobacco	tobbaco	7	False	2	False
today	todya	5	False	2	False
today's	todays	6	False	1	False
tolerance	tolerence	9	False	1	False
tomatoes	tomatos	7	False	1	False
tome	tiome	5	False	1	False
tomorrow	tommorow	8	False	2	False
tomorrow	tommorrow	9	False	1	False
tonight	tongiht	7	False	2	False
torch	tourch	6	False	1	False
tornadoes	tornados	8	False	1	False
toroidal	toriodal	8	False	2	False
touch	tourch	6	False	1	False
toward	towrad	6	False	2	False
town	twon	4	False	2	False
traditionally	traditionaly	12	False	1	False
traffic	trafic	6	False	1	False
trafficked	trafficed	9	False	1	False
transcendence	transcendance	13	False	1	False
transcendent	trancendent	11	False	1	False
transcendent	transcendant	12	False	1	False
transcendental	transcendentational	19	False	5	False
transcending	trancending	11	False	1	False
transcending	transending	11	False	1	False
transcribing	transcripting	13	False	2	False
transcription	transcripting	13	False	2	False
transferred	transfered	10	False	1	False
transferring	transfering	11	False	1	False
translator	translater	10	False	1	False
translators	translaters	11	False	1	False
transmissible	transmissable	13	False	1	False
tremolo	tremelo	7	False	1	False
trilogy	triology	8	False	1	False
troops	troups	6	False	1	False
troupes	troups	6	False	1	False
truly	truely	6	False	1	False
trunk	turnk	5	False	2	False
turnkey	turnk	5	False	2	False
tyranny	tyrany	6	False	1	False
tyranny	tyrrany	7	False	2	False
ubiquitous	ubiquitious	11	False	1	False
uncertainty	uncertainity	12	False	1	False
unconscious	unconcious	10	False	1	False
unconsciousness	unconciousness	14	False	1	False
unconventional	unconvential	12	False	2	False
undecidable	undecideable	12	False	1	False
unfortunately	unforetunately	14	False	1	False
unfortunately	unfortunatly	12	False	1	False
unilateral	unilatreal	10	False	2	False
unilaterally	unilatreally	12	False	2	False
universities	univeristies	12	False	2	False
universities	univesities	11	False	1	False
university	univeristy	10	False	2	False
university	univesity	9	False	1	False
unnecessarily	unneccesarily	13	False	2	False
unnecessarily	unneccessarily	14	False	1	False
unnecessarily	unnecesarily	12	False	1	False
unnecessary	unecessary	10	False	1	False
unnecessary	unneccessary	12	False	1	False
unnecessary	unnecesary	10	False	1	False
unpleasant	unplesant	9	False	1	False
unrepentant	unrepentent	11	False	1	False
unsaid	unsed	5	False	2	False
unsubstantiated	unsubstanciated	15	False	1	False
unsuccessful	unsuccessfull	13	False	1	False
unsuccessful	unsucesful	10	False	2	False
unsuccessful	unsucessfull	12	False	2	False
unsuccessfully	unsucesfuly	11	False	3	False
unsuccessfully	unsucessfully	13	False	1	False
unsurprised	unsuprised	10	False	1	False
unsurprised	unsuprized	10	False	2	False
unsurprised	unsurprized	11	False	1	False
unsurprising	unsuprising	11	False	1	False
unsurprising	unsuprizing	11	False	2	False
unsurprising	unsurprizing	12	False	1	False
until	untill	6	False	1	False
unusable	unuseable	9	False	1	False
unused	unsed	5	False	1	False
unwieldy	unweildly	9	False	3	False
unwieldy	unwieldly	9	False	1	False
upon	apon	4	False	1	False
usable	useable	7	False	1	False
usage	useage	6	False	1	False
use	uise	4	False	1	False
use	useage	6	False	3	False
used	unsed	5	False	1	False
useful	usefull	7	False	1	False
usefully	usefuly	7	False	1	False
using	useing	6	False	1	False
usually	usally	6	False	1	False
usually	usualy	6	False	1	False
vacuum	vaccum	6	False	1	False
vacuum	vaccume	7	False	2	False
vagina	agina	5	False	1	False
valuable	valuble	7	False	1	False
valuable	valueable	9	False	1	False
varieties	varities	8	False	1	False
variety	varity	6	False	1	False
vegetable	vegitable	9	False	1	False
vegetables	vegitables	10	False	1	False
vengeance	vengance	8	False	1	False
venomous	venemous	8	False	1	False
veranda	meranda	7	False	1	False
verification	verfication	11	False	1	False
very	veyr	4	False	2	False
very	vrey	4	False	2	False
very	vyer	4	False	2	False
very	vyre	4	False	2	False
vicinity	vacinity	8	False	1	False
vigor	vigeur	6	False	2	False
vigorous	vigourous	9	False	1	False
vigour	vigeur	6	False	1	False
vilify	villify	7	False	1	False
villain	villian	7	False	2	False
villain	villin	6	False	1	False
villein	villin	6	False	1	False
villi	villin	6	False	1	False
visible	visable	7	False	1	False
visibly	visably	7	False	1	False
visiting	visting	7	False	1	False
volcano	volcanoe	8	False	1	False
volcanoes	volcanos	8	False	1	False
voluntary	volontary	9	False	1	False
volunteer	volonteer	9	False	1	False
volunteer	volounteer	10	False	1	False
volunteered	volonteered	11	False	1	False
volunteered	volounteered	12	False	1	False
volunteering	volonteering	12	False	1	False
volunteering	volounteering	13	False	1	False
volunteers	volonteers	10	False	1	False
volunteers	volounteers	11	False	1	False
want	watn	4	False	2	False
want	wnat	4	False	2	False
want to	wanna	5	True	4	True
wanted	wnated	6	False	2	False
wants	wnats	5	False	2	False
warrant	warrent	7	False	1	False
was	wass	4	False	1	False
was	ws	2	False	1	False
wasn't	wasnt	5	False	1	False
weaponry	weaponary	9	False	1	False
wear	mear	4	False	1	False
weather	wether	6	False	1	False
weird	wierd	5	False	2	False
what	waht	4	False	2	False
what	whta	4	False	2	False
when	wehn	4	False	2	False
wherever	whereever	9	False	1	False
whether	wether	6	False	1	False
which	hwihc	5	False	4	False
which	whcih	5	False	2	False
which	whic	4	False	1	False
which	whihc	5	False	2	False
which	wich	4	False	1	False
while	hwile	5	False	2	False
whole	hwole	5	False	2	False
whole	wohle	5	False	2	False
wholly	wholy	5	False	1	False
wield	weild	5	False	2	False
wielded	weilded	7	False	2	False
wife	wief	4	False	2	False
wild	weild	5	False	1	False
will	iwll	4	False	2	False
will	wiull	5	False	1	False
wintry	wintery	7	False	1	False
witch	wich	4	False	1	False
with	iwth	4	False	2	False
with	wiht	4	False	2	False
with	witht	5	False	1	False
with	wtih	4	False	2	False
withdraw	withdrawl	9	False	1	False
withdrawal	withdrawl	9	False	1	False
within	withing	7	False	1	True
women's	womens	6	False	1	False
won't	wont	4	False	1	True
wont	wont	4	False	0	True
work	owrk	4	False	2	False
work	wokr	4	False	2	False
work	wrok	4	False	2	False
working	wokring	7	False	2	False
working	wroking	7	False	2	False
worsened	worstened	9	False	1	False
would	owudl	5	False	4	False
would	woudl	5	False	2	False
write	rwite	5	False	2	False
write	wriet	5	False	2	False
writing	wirting	7	False	2	False
written	writen	6	False	1	False
wrote	wroet	5	False	2	False
year	eyar	4	False	2	False
year	yera	4	False	2	False
years	eyars	5	False	2	False
years	eyasr	5	False	4	False
years	yeasr	5	False	2	False
years	yeras	5	False	2	False
years	yersa	5	False	2	False
