non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
his_self	himself	0.8952380952380953	2	holbrook-missp	0	13	0	1
he	his	0.611111111111111	2	holbrook-missp	-1	51	-1	1
he's	his	0.7222222222222222	2	holbrook-missp	-1	50	-1	1
is	his	0.0	1	holbrook-missp	37	50	-1	1
hiter	hit	0.8666666666666667	2	holbrook-missp	9	22	-1	11
holler	hole	0.9222222222222222	2	holbrook-missp	5	24	-1	1
hime	home	0.8500000000000001	1	holbrook-missp	10	19	8	15
hom	home	0.9166666666666666	1	holbrook-missp	0	38	1	24
homse	home	0.9533333333333333	1	holbrook-missp	1	71	0	5
honymoon	honeymoon	0.9740740740740741	1	holbrook-missp	0	5	0	1
hunemoon	honeymoon	0.8958333333333333	2	holbrook-missp	0	10	0	1
hock	hook	0.8666666666666667	1	holbrook-missp	8	25	-1	1
hop	hope	0.9166666666666666	1	holbrook-missp	2	42	-1	1
hop	hopped	0.8333333333333334	3	holbrook-missp	-1	42	-1	1
horn	horns	0.96	1	holbrook-missp	2	19	-1	1
horid	horrid	0.9611111111111111	1	holbrook-missp	0	52	0	1
horrieyfide	horrified	0.9414141414141414	4	holbrook-missp	0	5	-1	1
houes	house	0.9533333333333333	2	holbrook-missp	0	42	0	13
house_boat	houseboat	0.98	1	holbrook-missp	0	7	0	1
house_braking	housebreaking	0.9692307692307692	2	holbrook-missp	0	3	0	1
houes	houses	0.9144444444444445	1	holbrook-missp	3	42	3	13
housee_work	housework	0.9636363636363636	2	holbrook-missp	0	7	0	1
hungrey	hungry	0.9714285714285714	1	holbrook-missp	0	8	0	1
heart	hurt	0.8049999999999999	2	holbrook-missp	17	23	-1	1
hearte	hurt	0.775	3	holbrook-missp	-1	15	-1	6
hert	hurt	0.8500000000000001	1	holbrook-missp	14	23	11	15
husbon	husband	0.9095238095238095	2	holbrook-missp	0	16	0	3
hudge	hutch	0.6	3	holbrook-missp	-1	10	-1	6
high_drollit	hydraulic	0.6574074074074074	7	holbrook-missp	1	13	-1	1
ida	idea	0.9166666666666666	1	holbrook-missp	0	22	0	3
inded	indian	0.79	3	holbrook-missp	-1	51	-1	7
indiscrest	indiscreet	0.96	1	holbrook-missp	0	16	0	1
injeck	inject	0.9333333333333333	1	holbrook-missp	0	22	0	1
injurys	injuries	0.9214285714285715	2	holbrook-missp	4	11	-1	2
insexs	insects	0.9095238095238095	2	holbrook-missp	1	17	-1	1
in_side	inside	0.9619047619047619	1	holbrook-missp	0	6	0	1
instace	instance	0.975	1	holbrook-missp	2	7	0	2
instead	instance	0.8880952380952382	4	holbrook-missp	-1	27	-1	1
intercors	intercourse	0.9636363636363636	2	holbrook-missp	0	8	-1	2
intended	interned	0.9214285714285715	2	holbrook-missp	11	16	-1	1
interdust	introduced	0.8288888888888889	5	holbrook-missp	-1	6	-1	4
introducted	introduced	0.9818181818181818	1	holbrook-missp	0	5	0	1
us	is	0.6666666666666666	1	holbrook-missp	4	50	-1	1
in'sen't	isn't	0.8274999999999999	3	holbrook-missp	7	25	-1	1
isant	isn't	0.8933333333333333	2	holbrook-missp	2	49	-1	32
isten	isn't	0.6	3	holbrook-missp	-1	32	-1	1
isinted	isn't it	0.6904761904761904	5	holbrook-missp	-1	21	-1	23
hit	it	0.0	1	holbrook-missp	37	41	-1	1
is	it	0.6666666666666666	1	holbrook-missp	-1	50	-1	1
she	it	0.0	3	holbrook-missp	-1	23	-1	1
it	it's	0.8333333333333334	2	holbrook-missp	-1	50	-1	1
its	it's	0.9166666666666666	1	holbrook-missp	1	50	-1	1
is	its	0.611111111111111	1	holbrook-missp	16	50	-1	1
it	its	0.8888888888888888	1	holbrook-missp	1	50	-1	1
it's	its	0.9166666666666666	1	holbrook-missp	11	50	-1	1
jaell	jail	0.8266666666666667	2	holbrook-missp	4	32	-1	1
gare	jar	0.7222222222222222	2	holbrook-missp	-1	31	-1	22
joged	jogged	0.9611111111111111	1	holbrook-missp	2	54	0	3
goin	join	0.8333333333333334	1	holbrook-missp	10	12	9	10
joine	join	0.96	1	holbrook-missp	2	39	2	5
juiciy	juicy	0.9666666666666667	1	holbrook-missp	1	9	1	2
jump	jumped	0.9333333333333333	2	holbrook-missp	-1	12	-1	1
jumth	jumped	0.79	3	holbrook-missp	-1	44	-1	12
jungel	jungle	0.9666666666666667	2	holbrook-missp	0	28	0	1
gust	just	0.8333333333333334	1	holbrook-missp	10	20	-1	1
geep	keep	0.8333333333333334	1	holbrook-missp	8	15	12	13
keep	keeps	0.96	1	holbrook-missp	1	16	-1	1
keept	kept	0.9466666666666665	1	holbrook-missp	1	20	1	3
kep	kept	0.9166666666666666	1	holbrook-missp	3	18	1	12
kees	keys	0.8666666666666667	1	holbrook-missp	12	34	10	19
kiging	kicking	0.8793650793650793	2	holbrook-missp	2	27	-1	1
kidney	kidneys	0.9714285714285714	1	holbrook-missp	1	10	-1	1
kid	killed	0.6666666666666666	3	holbrook-missp	-1	27	-1	1
kild	killed	0.9222222222222222	2	holbrook-missp	-1	10	-1	9
kill	killed	0.9333333333333333	2	holbrook-missp	-1	29	-1	1
killd	killed	0.9666666666666667	1	holbrook-missp	0	54	0	3
kiss	kissed	0.9333333333333333	2	holbrook-missp	-1	21	-1	1
kichen	kitchen	0.9619047619047619	1	holbrook-missp	0	13	0	3
kitchin	kitchen	0.9428571428571428	1	holbrook-missp	2	28	0	1
kitching	kitchen	0.9214285714285715	2	holbrook-missp	2	32	-1	6
new	knew	0.9166666666666666	1	holbrook-missp	3	30	-1	1
now	knew	0.7222222222222222	2	holbrook-missp	-1	37	-1	1
nowe	knew	0.7222222222222222	3	holbrook-missp	-1	17	-1	8
kiffe	knife	0.88	2	holbrook-missp	0	38	1	37
kniffe	knife	0.9666666666666667	1	holbrook-missp	0	12	0	1
knitt	knit	0.96	1	holbrook-missp	0	29	0	2
nock	knock	0.9333333333333332	1	holbrook-missp	2	19	0	14
knock	knocked	0.9428571428571428	2	holbrook-missp	4	20	-1	1
knokt	knocked	0.8533333333333333	3	holbrook-missp	5	37	-1	1
know	knocked	0.8083333333333333	4	holbrook-missp	-1	13	-1	1
nock	knocked	0.8571428571428571	3	holbrook-missp	-1	19	-1	14
no	know	0.8333333333333334	2	holbrook-missp	-1	50	-1	1
now	know	0.9166666666666666	1	holbrook-missp	2	37	-1	1
on	know	0.5833333333333334	3	holbrook-missp	-1	50	-1	1
knowes	knows	0.9666666666666667	1	holbrook-missp	2	26	0	1
ladys	lady	0.96	1	holbrook-missp	1	30	0	4
ladh	laid	0.8666666666666667	2	holbrook-missp	-1	8	-1	6
laide	laid	0.96	1	holbrook-missp	0	50	0	3
lack	lake	0.8666666666666667	2	holbrook-missp	-1	29	-1	1
lam	lamb	0.9166666666666666	1	holbrook-missp	2	51	-1	1
laded	landed	0.9555555555555556	1	holbrook-missp	7	23	-1	1
larg	large	0.96	1	holbrook-missp	0	8	0	5
latley	lately	0.9611111111111111	2	holbrook-missp	0	47	0	1
lated	later	0.92	1	holbrook-missp	11	79	7	22
latter	later	0.9611111111111111	1	holbrook-missp	2	27	-1	1
lauging	laughing	0.975	1	holbrook-missp	0	22	0	4
lordery	laundry	0.7428571428571429	4	holbrook-missp	-1	44	-1	19
ladh	lay	0.7222222222222222	2	holbrook-missp	-1	8	-1	6
laid	lay	0.7222222222222222	2	holbrook-missp	-1	19	-1	1
la-by	layby	0.8933333333333333	1	holbrook-missp	-1	51	-1	18
led	lead	0.9166666666666666	1	holbrook-missp	1	50	-1	1
leeding	lead	0.7809523809523811	4	holbrook-missp	-1	34	-1	10
lead	leading	0.9142857142857143	3	holbrook-missp	-1	30	-1	1
leav	leave	0.96	1	holbrook-missp	0	15	0	9
lefnr	leave	0.6	3	holbrook-missp	-1	15	-1	20
leve	leave	0.9466666666666665	1	holbrook-missp	3	16	3	10
life	leave	0.6333333333333333	3	holbrook-missp	-1	18	-1	1
leavs	leaves	0.9666666666666667	1	holbrook-missp	0	34	0	9
lift	left	0.8500000000000001	1	holbrook-missp	9	15	-1	1
lege	leg	0.9166666666666666	1	holbrook-missp	2	12	3	7
lets	let's	0.9533333333333333	1	holbrook-missp	1	50	-1	1
teller	letter	0.8222222222222223	3	holbrook-missp	-1	25	-1	1
liy	lie	0.7777777777777777	1	holbrook-missp	4	18	5	11
life_boat	lifeboat	0.9777777777777777	1	holbrook-missp	0	10	0	1
ligthing	lightning	0.9157407407407407	2	holbrook-missp	-1	11	-1	1
lichr	like	0.6333333333333333	3	holbrook-missp	-1	26	-1	27
lik	like	0.9166666666666666	1	holbrook-missp	1	18	0	13
look	like	0.6666666666666666	3	holbrook-missp	-1	19	-1	1
lick	liked	0.8266666666666667	3	holbrook-missp	-1	25	-1	1
like	likes	0.96	1	holbrook-missp	4	28	-1	1
listern	listen	0.9714285714285714	1	holbrook-missp	0	18	0	2
lisinid	listened	0.8458333333333333	3	holbrook-missp	1	52	-1	1
lsning	listening	0.8500000000000001	3	holbrook-missp	10	31	-1	1
litel	little	0.9144444444444445	2	holbrook-missp	5	21	-1	4
litte	little	0.9666666666666667	1	holbrook-missp	1	15	0	6
lifd	lived	0.8266666666666667	2	holbrook-missp	-1	6	-1	4
live	lived	0.96	1	holbrook-missp	2	30	-1	1
lod	load	0.9166666666666666	1	holbrook-missp	0	46	3	28
loades	loads	0.9666666666666667	1	holbrook-missp	3	26	1	7
lock	locked	0.9333333333333333	2	holbrook-missp	-1	26	-1	1
lockEd	locked	0.9333333333333333	1	holbrook-missp	2	27	0	1
loker	locker	0.9555555555555556	1	holbrook-missp	0	21	1	9
lonlest	loneliest	0.9148148148148147	2	holbrook-missp	1	6	-1	1
look	looked	0.9333333333333333	2	holbrook-missp	-1	19	-1	1
look	looking	0.9142857142857143	3	holbrook-missp	-1	19	-1	1
look	looks	0.96	1	holbrook-missp	1	19	-1	1
lorry's	lorries	0.8857142857142858	2	holbrook-missp	4	16	-1	1
lord	lorry	0.8483333333333334	2	holbrook-missp	-1	20	-1	1
lory	lorry	0.9533333333333333	1	holbrook-missp	0	16	0	8
loos	lose	0.8666666666666667	2	holbrook-missp	-1	50	-1	1
los	lose	0.9166666666666666	1	holbrook-missp	1	49	6	24
love	loved	0.96	1	holbrook-missp	3	29	-1	1
lovyley	lovely	0.9277777777777778	2	holbrook-missp	0	19	0	2
laying	lying	0.9500000000000001	1	holbrook-missp	5	30	-1	1
mayd	made	0.8666666666666667	2	holbrook-missp	-1	13	-1	4
mane	main	0.8666666666666667	2	holbrook-missp	-1	41	-1	1
mack	make	0.8666666666666667	2	holbrook-missp	-1	30	-1	18
macke_up	make-up	0.8952380952380953	2	holbrook-missp	-1	12	-1	1
mack	makes	0.8266666666666667	3	holbrook-missp	-1	30	-1	18
mae	man	0.7777777777777777	1	holbrook-missp	18	43	9	23
mand	man	0.9166666666666666	1	holbrook-missp	2	27	1	16
manh	man	0.9166666666666666	1	holbrook-missp	0	15	0	7
may	man	0.7777777777777777	1	holbrook-missp	13	50	-1	1
man	man's	0.8666666666666667	2	holbrook-missp	-1	50	-1	1
mans	man's	0.9533333333333333	1	holbrook-missp	2	50	-1	1
maneger	manager	0.8944444444444445	1	holbrook-missp	3	8	2	3
manggles	mangels	0.9464285714285714	2	holbrook-missp	-1	36	-1	1
many_fold	manifold	0.9189814814814814	2	holbrook-missp	0	8	0	1
meay	many	0.8500000000000001	2	holbrook-missp	-1	12	-1	9
meny	many	0.8500000000000001	1	holbrook-missp	4	7	4	6
marg	marge	0.96	1	holbrook-missp	0	19	0	8
marrede	married	0.9428571428571428	2	holbrook-missp	1	57	-1	1
marreid	married	0.9714285714285714	2	holbrook-missp	0	2	0	2
marrid	married	0.9714285714285714	1	holbrook-missp	0	33	0	2
marryid	married	0.9428571428571428	2	holbrook-missp	2	7	0	4
marshladn	marshland	0.9777777777777777	2	holbrook-missp	0	8	0	1
marsk	mask	0.9466666666666665	1	holbrook-missp	3	45	3	5
marsks	masks	0.9555555555555556	1	holbrook-missp	2	43	0	2
mater	matter	0.9611111111111111	1	holbrook-missp	4	42	-1	1
we	me	0.6666666666666666	1	holbrook-missp	21	52	-1	1
meadoy	meadow	0.9333333333333333	1	holbrook-missp	0	33	0	1
meddow	meadow	0.9111111111111112	1	holbrook-missp	0	39	0	1
medow	meadow	0.9555555555555556	1	holbrook-missp	2	32	0	2
mean't	meant	0.9666666666666667	1	holbrook-missp	0	49	0	2
me	meet	0.8333333333333334	2	holbrook-missp	-1	50	-1	1
man	men	0.7777777777777777	1	holbrook-missp	12	50	-1	1
metet	metals	0.79	3	holbrook-missp	-1	35	-1	6
midal	middle	0.8755555555555556	2	holbrook-missp	4	15	-1	3
middal	middle	0.9333333333333333	2	holbrook-missp	0	18	-1	1
midsummer's	midsummer	0.9636363636363636	2	holbrook-missp	3	4	-1	1
migth	might	0.9533333333333333	2	holbrook-missp	0	24	0	2
mite	might	0.6333333333333333	3	holbrook-missp	-1	26	-1	1
my	mine	0.5833333333333334	3	holbrook-missp	-1	52	-1	1
mine	minutes	0.9	3	holbrook-missp	-1	39	-1	1
minetes	minutes	0.8944444444444445	1	holbrook-missp	7	30	0	1
morning	miring	0.8042857142857143	2	holbrook-missp	-1	12	-1	1
miss_fireing	misfiring	0.9416666666666667	3	holbrook-missp	0	9	-1	1
miss	missed	0.9333333333333333	2	holbrook-missp	-1	34	-1	1
mist	missed	0.825	3	holbrook-missp	-1	30	-1	1
modal	model	0.9066666666666667	1	holbrook-missp	3	13	-1	1
molad	model	0.6	3	holbrook-missp	-1	65	-1	2
malod	modelled	0.6833333333333332	5	holbrook-missp	-1	52	-1	49
missiour	monsieur	0.6833333333333332	3	holbrook-missp	-1	31	-1	3
month	month's	0.9428571428571428	2	holbrook-missp	5	22	-1	1
monsth	months	0.9611111111111111	2	holbrook-missp	1	22	-1	1
month	months	0.9666666666666667	1	holbrook-missp	1	22	-1	1
mouth	months	0.8577777777777779	2	holbrook-missp	-1	13	-1	1
moor	more	0.8666666666666667	2	holbrook-missp	-1	22	-1	1
moning	morning	0.9619047619047619	1	holbrook-missp	2	17	1	13
morring	morning	0.8944444444444445	1	holbrook-missp	5	19	2	3
morther	mother	0.9619047619047619	1	holbrook-missp	0	22	0	2
mothers	mother	0.9714285714285714	1	holbrook-missp	2	27	-1	1
mouthr	mother	0.9111111111111112	2	holbrook-missp	4	13	-1	3
motor-cruisr	motor-cruiser	0.9846153846153847	1	holbrook-missp	-1	8	-1	1
moter_bike	motorbike	0.9274074074074075	2	holbrook-missp	0	4	0	1
motor_bike	motorbike	0.98	1	holbrook-missp	0	4	0	1
moues	mouse	0.9533333333333333	2	holbrook-missp	3	52	-1	1
mush	much	0.8666666666666667	1	holbrook-missp	10	26	-1	1
mums	mum's	0.9533333333333333	1	holbrook-missp	1	31	-1	1
murber	murder	0.9222222222222223	1	holbrook-missp	0	99	0	1
murbur	murdered	0.8055555555555556	4	holbrook-missp	-1	77	-1	1
musirls	muscles	0.8666666666666668	3	holbrook-missp	-1	12	-1	5
may	my	0.611111111111111	1	holbrook-missp	40	50	-1	1
my_self	myself	0.9619047619047619	1	holbrook-missp	0	20	0	1
my_shelf	myself	0.9333333333333333	2	holbrook-missp	0	14	0	1
mistory	mystery	0.8285714285714287	2	holbrook-missp	13	17	-1	1
nana	nanny	0.8483333333333334	2	holbrook-missp	-1	14	-1	1
nere	near	0.8666666666666667	2	holbrook-missp	-1	13	-1	8
nerer	nearer	0.9555555555555556	1	holbrook-missp	0	49	0	4
nearst	nearest	0.9714285714285714	1	holbrook-missp	2	13	0	2
kneeling	nearly	0.625	6	holbrook-missp	-1	9	-1	1
neally	nearly	0.9222222222222223	1	holbrook-missp	1	23	1	3
nealy	nearly	0.9611111111111111	1	holbrook-missp	0	9	1	4
nely	nearly	0.9111111111111111	2	holbrook-missp	-1	4	-1	2
nerly	nearly	0.9555555555555556	1	holbrook-missp	0	9	0	4
niely	nearly	0.8400000000000001	3	holbrook-missp	5	23	-1	1
nede	need	0.9333333333333333	2	holbrook-missp	0	8	0	5
nedent	needn't	0.9174603174603175	3	holbrook-missp	0	18	-1	16
needent	needn't	0.9428571428571428	2	holbrook-missp	2	18	-1	5
nabour	neighbour	0.8166666666666667	4	holbrook-missp	-1	42	-1	1
nerve	nerves	0.9666666666666667	1	holbrook-missp	2	25	-1	1
nerves	nervous	0.9095238095238095	2	holbrook-missp	6	31	-1	1
knver	never	0.8666666666666667	2	holbrook-missp	2	57	2	41
nether	never	0.8577777777777779	2	holbrook-missp	13	29	-1	1
neve	never	0.96	1	holbrook-missp	0	10	0	6
never_the_less	nevertheless	0.9714285714285714	2	holbrook-missp	0	4	0	1
nest	next	0.8666666666666667	1	holbrook-missp	9	28	-1	1
tonight	night	0.9047619047619048	2	holbrook-missp	5	8	-1	1
night	nights	0.9666666666666667	1	holbrook-missp	1	34	-1	1
nigth	nights	0.9144444444444445	2	holbrook-missp	-1	20	-1	3
ninty	ninety	0.9611111111111111	1	holbrook-missp	0	42	0	6
niped	nipped	0.9611111111111111	1	holbrook-missp	2	42	0	6
know	no	0.8333333333333334	2	holbrook-missp	-1	13	-1	1
now	no	0.8888888888888888	1	holbrook-missp	5	37	-1	1
on	no	0.0	2	holbrook-missp	22	50	-1	1
know_on	no one	0.746031746031746	4	holbrook-missp	-1	10	-1	1
know_one	no one	0.8194444444444445	3	holbrook-missp	-1	19	-1	1
not_one	no one	0.8793650793650793	2	holbrook-missp	-1	52	-1	2
now_one	no one	0.8793650793650793	2	holbrook-missp	-1	36	-1	1
nose	noise	0.9466666666666665	1	holbrook-missp	3	29	-1	1
nore	nor	0.9166666666666666	1	holbrook-missp	3	30	2	20
no	not	0.8888888888888888	1	holbrook-missp	7	50	-1	1
nots	notes	0.9533333333333333	1	holbrook-missp	0	50	0	24
nousant	nuisance	0.8017857142857143	4	holbrook-missp	3	36	-1	1
nurse's	nurses	0.9714285714285714	1	holbrook-missp	2	19	-1	1
O_clock	o'clock	0.8095238095238096	2	holbrook-missp	-1	7	-1	1
o,_clock	o'clock	0.8821428571428571	2	holbrook-missp	0	7	-1	1
o_clock	o'clock	0.9142857142857143	1	holbrook-missp	0	7	-1	2
oclock	o'clock	0.9571428571428572	1	holbrook-missp	0	7	-1	1
off	of	0.8888888888888888	1	holbrook-missp	6	11	-1	1
on	of	0.6666666666666666	1	holbrook-missp	-1	50	-1	1
of	off	0.8888888888888888	1	holbrook-missp	1	49	-1	1
ow	oh	0.6666666666666666	1	holbrook-missp	6	52	-1	1
lod	old	0.5555555555555555	2	holbrook-missp	34	46	27	28
ol	old	0.8888888888888888	1	holbrook-missp	1	50	1	30
olddis	oldest	0.8444444444444443	3	holbrook-missp	-1	10	-1	4
hn	on	0.6666666666666666	1	holbrook-missp	19	50	1	18
hon	on	0.0	1	holbrook-missp	39	41	-1	1
of	on	0.6666666666666666	1	holbrook-missp	19	49	-1	1
one	on	0.8888888888888888	1	holbrook-missp	12	29	-1	1
ones	once	0.8666666666666667	2	holbrook-missp	-1	36	-1	1
own	once	0.7222222222222222	3	holbrook-missp	-1	14	-1	1
wons	once	0.6666666666666666	3	holbrook-missp	-1	46	-1	20
on	one	0.8888888888888888	1	holbrook-missp	1	50	-1	1
wones	ones	0.9333333333333332	1	holbrook-missp	3	45	1	11
ony	only	0.9166666666666666	1	holbrook-missp	0	15	5	9
oped	opened	0.9222222222222222	2	holbrook-missp	-1	19	-1	1
open	opened	0.9333333333333333	2	holbrook-missp	-1	17	-1	1
opend	opened	0.9666666666666667	1	holbrook-missp	0	18	0	7
opon	opened	0.8	3	holbrook-missp	-1	76	-1	2
ot	or	0.6666666666666666	1	holbrook-missp	3	50	23	45
orcher	orchard	0.9095238095238095	2	holbrook-missp	1	31	-1	2
ordenrey	ordinary	0.8833333333333334	3	holbrook-missp	1	12	-1	2
ophoned	orphaned	0.8821428571428571	2	holbrook-missp	3	11	-1	1
orphaed	orphaned	0.975	1	holbrook-missp	0	14	0	1
other	others	0.9666666666666667	1	holbrook-missp	1	28	-1	1
other_wise	otherwise	0.98	1	holbrook-missp	0	5	0	1
hour	our	0.9166666666666666	1	holbrook-missp	4	13	-1	1
ous	our	0.7777777777777777	1	holbrook-missp	13	51	15	19
out	our	0.7777777777777777	1	holbrook-missp	10	29	-1	1
and_selve	ourselves	0.7037037037037037	5	holbrook-missp	-1	7	-1	1
hot	out	0.5555555555555555	2	holbrook-missp	-1	45	-1	1
ou	out	0.8888888888888888	1	holbrook-missp	1	50	0	21
ouht	out	0.9166666666666666	1	holbrook-missp	1	3	1	3
owt	out	0.7777777777777777	1	holbrook-missp	3	16	6	12
outdrak	outbreak	0.9083333333333333	2	holbrook-missp	3	7	-1	1
out_fit	outfit	0.9666666666666667	1	holbrook-missp	0	6	0	1
out_fits	outfits	0.9708333333333333	1	holbrook-missp	0	7	0	1
out_side	outside	0.9708333333333333	1	holbrook-missp	0	8	0	1
out_sild	outside	0.9083333333333333	3	holbrook-missp	1	11	-1	1
hover	over	0.9333333333333332	1	holbrook-missp	5	22	-1	1
ove	over	0.9166666666666666	1	holbrook-missp	0	26	6	18
overy	over	0.96	1	holbrook-missp	1	10	1	7
payed	paid	0.8266666666666667	2	holbrook-missp	17	23	-1	1
panted	painted	0.9619047619047619	1	holbrook-missp	5	18	-1	1
per	pair	0.7222222222222222	2	holbrook-missp	-1	37	-1	1
paralised	paralysed	0.9555555555555556	1	holbrook-missp	-1	16	-1	5
parents	parent's	0.975	1	holbrook-missp	1	37	-1	1
prarents	parents	0.9196428571428571	1	holbrook-missp	0	9	0	1
prerents	parents	0.8821428571428571	2	holbrook-missp	4	6	-1	2
pars	parts	0.9533333333333333	1	holbrook-missp	6	51	-1	1
partey	party	0.9666666666666667	1	holbrook-missp	0	46	0	4
pass	past	0.8833333333333334	1	holbrook-missp	7	46	-1	1
parth_way	pathway	0.9407407407407408	2	holbrook-missp	1	6	1	2
pathment	pavement	0.8222222222222222	2	holbrook-missp	2	5	5	6
paid	pay	0.7222222222222222	2	holbrook-missp	-1	13	-1	1
pirls	pearls	0.8400000000000001	2	holbrook-missp	8	35	-1	3
peope	peep	0.8266666666666667	2	holbrook-missp	12	38	-1	2
peped	peeped	0.9022222222222223	1	holbrook-missp	4	10	2	4
peolpe	people	0.9611111111111111	2	holbrook-missp	0	55	0	1
pople	people	0.9500000000000001	1	holbrook-missp	1	42	1	3
prasp	perhaps	0.8114285714285714	4	holbrook-missp	-1	29	-1	2
peason	person	0.9111111111111112	1	holbrook-missp	5	22	0	3
peter	peter's	0.9428571428571428	2	holbrook-missp	7	32	-1	1
peters	peter's	0.9714285714285714	1	holbrook-missp	1	33	-1	1
petal	petrol	0.8755555555555556	2	holbrook-missp	10	39	-1	1
phone	phoned	0.9666666666666667	1	holbrook-missp	1	23	-1	1
phto	photo	0.88	1	holbrook-missp	0	52	0	1
pick	picked	0.9333333333333333	2	holbrook-missp	-1	33	-1	1
picted	picked	0.9222222222222223	1	holbrook-missp	3	34	0	2
piked	picked	0.9555555555555556	1	holbrook-missp	2	32	-1	1
pick_poketin	pickpocketing	0.9525641025641025	3	holbrook-missp	-1	3	-1	1
pictuou	picture	0.8857142857142858	2	holbrook-missp	1	13	0	1
picture	pictures	0.975	1	holbrook-missp	2	5	-1	1
pictyres	pictures	0.95	1	holbrook-missp	0	16	0	1
pitures	pictures	0.9666666666666667	1	holbrook-missp	0	89	0	1
pese	piece	0.8049999999999999	2	holbrook-missp	-1	10	-1	6
pice	piece	0.88	1	holbrook-missp	8	29	8	21
pigs	pigs'	0.96	1	holbrook-missp	-1	41	-1	1
play	plan	0.8833333333333334	1	holbrook-missp	9	16	-1	1
payer	play	0.8049999999999999	3	holbrook-missp	-1	35	-1	1
playa	player	0.8933333333333334	2	holbrook-missp	4	28	-1	3
play	playing	0.9142857142857143	3	holbrook-missp	-1	16	-1	1
pleace	please	0.9333333333333333	1	holbrook-missp	1	27	1	3
pleas	please	0.9666666666666667	1	holbrook-missp	2	83	-1	1
ploud	ploughed	0.925	3	holbrook-missp	-1	38	-1	5
pocket	pockets	0.9714285714285714	1	holbrook-missp	1	16	-1	1
pooting	pointing	0.8507936507936509	2	holbrook-missp	-1	23	-1	15
poicle	police	0.9555555555555556	2	holbrook-missp	-1	42	0	15
poilice	police	0.9174603174603175	1	holbrook-missp	2	36	0	1
polic	police	0.9666666666666667	1	holbrook-missp	0	36	1	4
police_man	policeman	0.98	1	holbrook-missp	0	4	0	1
policman	policeman	0.9777777777777777	1	holbrook-missp	0	5	0	1
polce_men	policemen	0.9481481481481482	2	holbrook-missp	0	8	0	1
police_men	policemen	0.98	1	holbrook-missp	0	2	0	1
policeman	policemen	0.9555555555555556	1	holbrook-missp	7	8	-1	1
poney	pony	0.9533333333333333	1	holbrook-missp	1	17	1	8
poped	popped	0.9611111111111111	1	holbrook-missp	2	26	0	17
passess	possess	0.9142857142857143	1	holbrook-missp	6	16	4	5
post_cards	postcards	0.98	1	holbrook-missp	0	8	0	1
potates	potatoes	0.975	1	holbrook-missp	0	42	0	3
potato	potatoes	0.95	2	holbrook-missp	2	49	-1	1
ponds	pounds	0.9555555555555556	1	holbrook-missp	3	26	-1	1
ponud	pounds	0.9022222222222223	3	holbrook-missp	3	49	-1	2
pouder	powder	0.9111111111111112	1	holbrook-missp	3	24	2	5
prayerbook	prayer-book	0.9818181818181818	1	holbrook-missp	1	15	-1	1
pregant	pregnant	0.9464285714285714	1	holbrook-missp	0	10	0	1
pregnet	pregnant	0.9214285714285715	2	holbrook-missp	0	16	0	9
present	presents	0.975	1	holbrook-missp	1	15	-1	1
pretiest	prettiest	0.9277777777777778	1	holbrook-missp	3	14	1	2
prettest	prettiest	0.9777777777777777	1	holbrook-missp	0	10	0	2
preety	pretty	0.9222222222222223	1	holbrook-missp	0	79	0	1
pray	prey	0.8666666666666667	1	holbrook-missp	8	20	-1	1
principl	principle	0.9777777777777777	1	holbrook-missp	1	10	0	2
prisin	prison	0.9333333333333333	1	holbrook-missp	1	25	0	1
privait	private	0.9428571428571428	2	holbrook-missp	0	22	0	4
probally	probably	0.95	1	holbrook-missp	4	14	0	1
proceded	proceeded	0.9527777777777777	1	holbrook-missp	2	9	0	3
programe	programme	0.9777777777777777	1	holbrook-missp	-1	6	-1	2
programes	programmes	0.98	1	holbrook-missp	-1	16	-1	1
prostut	prostitute	0.9114285714285714	3	holbrook-missp	3	32	-1	1
prouls	prowls	0.9222222222222223	1	holbrook-missp	0	98	0	1
pull	pulled	0.9333333333333333	2	holbrook-missp	-1	20	-1	1
puntuation	punctuation	0.9787878787878788	1	holbrook-missp	0	16	0	1
pusbycile	push-bicycle	0.9157407407407407	5	holbrook-missp	-1	7	-1	1
but	put	0.7777777777777777	1	holbrook-missp	28	38	-1	1
pht	put	0.7777777777777777	1	holbrook-missp	7	22	5	12
pot	put	0.7777777777777777	1	holbrook-missp	12	50	-1	1
qurral	quarrel	0.9174603174603175	2	holbrook-missp	0	27	0	8
quere	queer	0.9533333333333333	2	holbrook-missp	0	15	0	4
question	questioned	0.96	2	holbrook-missp	6	8	-1	1
quiert	quiet	0.9666666666666667	1	holbrook-missp	0	28	0	2
quily	quietly	0.9333333333333333	2	holbrook-missp	1	54	-1	2
quitely	quietly	0.9666666666666667	2	holbrook-missp	0	24	0	1
quite	quit	0.96	1	holbrook-missp	1	22	-1	1
quit	quite	0.96	1	holbrook-missp	1	15	-1	1
rabbit	rabbits	0.9714285714285714	1	holbrook-missp	1	15	-1	1
raceing	racing	0.9666666666666667	1	holbrook-missp	0	30	0	2
radyator	radiator	0.9416666666666667	1	holbrook-missp	0	8	0	1
run	ran	0.7777777777777777	1	holbrook-missp	10	33	-1	1
raperly	rapidly	0.8666666666666668	2	holbrook-missp	10	28	5	10
